gisco_id,name,registered,turnout,invalid,blank,AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP,"""BANDIĆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI""
DEMOKRATSKA PRIGORSKO - ZAGREBAČKA STRANKA - DPS
DEMOKRATSKA STRANKA ŽENA - DSŽ
HRVATSKA EUROPSKA STRANKA - HES
HRVATSKA RADNIČKA STRANKA - HRS
HRVATSKA STRANKA ZELENIH - EKO SAVEZ - ZELENI
ISTARSKI DEMOKRATI - DEMOCRATICI ISTRIANI - ID - DI
MEĐIMURSKA STRANKA - MS
NEZAVISNI SELJACI HRVATSKE - NSH
NOVI VAL - STRANKA RAZVOJA - NOVI VAL
STRANKA UMIROVLJENIKA - SU
UMIROVLJENIČKA DEMOKRATSKA UNIJA - UDU
ZELENI SAVEZ - ZELENI
ZELENA STRANKA - ZS","HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ
HRVATSKA SELJAČKA STRANKA - HSS
HRVATSKA STRANKA PRAVA DR. ANTE STARČEVIĆ - HSP AS
BLOK UMIROVLJENICI ZAJEDNO - BUZ
HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS
HRVATSKA DEMOKRŠĆANSKA STRANKA - HDS
ZAGORSKA DEMOKRATSKA STRANKA - ZDS
HRAST - POKRET ZA USPJEŠNU HRVATSKU","HRVATSKA KONZERVATIVNA STRANKA - HKS
HRVATSKA STRANKA PRAVA - HSP
OBITELJSKA STRANKA - OS",MOST NEZAVISNIH LISTA - MOST,"NARODNA STRANKA - REFORMISTI - REFORMISTI
DUBROVAČKI DEMOKRATSKI SABOR - DDS
NAPRIJED HRVATSKA! - PROGRESIVNI SAVEZ IVE JOSIPOVIĆA
STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI
ZELENI FORUM",ODRŽIVI RAZVOJ HRVATSKE - ORaH,U IME OBITELJI - PROJEKT DOMOVINA,AKCIJA MLADIH - AM,"HRVATSKA KRŠĆANSKA DEMOKRATSKA UNIJA - HKDU
HRVATSKA DEMOKRATSKA STRANKA
NACIONALNI DEMOKRATI - ND",HRVATSKA ZORA STRANKA NARODA - HZ,PAMETNO,"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP
HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS
HRVATSKA STRANKA UMIROVLJENIKA - HSU
HRVATSKI LABURISTI - STRANKA RADA
AUTOHTONA - HRVATSKA SELJAČKA STRANKA - A - HSS
ZAGORSKA STRANKA - ZS",SOCIJALISTIČKA RADNIČKA PARTIJA HRVATSKE - SRP,ŽELJKO KERUM - HRVATSKA GRAĐANSKA STRANKA,ŽIVI ZID,"""BANDIĆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI""
ISTARSKI DEMOKRATI - DEMOCRATICI ISTRIANI - ID - DI
DEMOKRATSKA PRIGORSKO - ZAGREBAČKA STRANKA - DPS
DEMOKRATSKA STRANKA ŽENA - DSŽ
HRVATSKA EUROPSKA STRANKA - HES
HRVATSKA RADNIČKA STRANKA - HRS
HRVATSKA STRANKA ZELENIH - EKO SAVEZ - ZELENI
MEĐIMURSKA STRANKA - MS
NEZAVISNI SELJACI HRVATSKE - NSH
NOVI VAL - STRANKA RAZVOJA - NOVI VAL
STRANKA UMIROVLJENIKA - SU
UMIROVLJENIČKA DEMOKRATSKA UNIJA - UDU
ZELENI SAVEZ - ZELENI
ZELENA STRANKA - ZS","HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ
HRVATSKA SELJAČKA STRANKA - HSS
HRVATSKA STRANKA PRAVA DR. ANTE STARČEVIĆ - HSP AS
BLOK UMIROVLJENICI ZAJEDNO - BUZ
HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS
HRAST - POKRET ZA USPJEŠNU HRVATSKU
HRVATSKA DEMOKRŠĆANSKA STRANKA - HDS
ZAGORSKA DEMOKRATSKA STRANKA - ZDS","NAPRIJED HRVATSKA! - PROGRESIVNI SAVEZ IVE JOSIPOVIĆA
NARODNA STRANKA - REFORMISTI - REFORMISTI
STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI
ZELENI FORUM
DUBROVAČKI DEMOKRATSKI SABOR - DDS","ISTARSKI DEMOKRATSKI SABOR - IDS
PRIMORSKO GORANSKI SAVEZ - PGS
LISTA ZA RIJEKU - RI",POKRET ZAJEDNO,RADNIČKA FRONTA - RF,JOVAN AJDUKOVIĆ,mr. sc. DUŠAN BJELAJAC,MILE HORVAT,SINIŠA LJUBOJEVIĆ,SRĐAN MILAKOVIĆ,SLAVKO MIRNIĆ,DRAGOLJUB PETROVIĆ,dr. sc. MILORAD PUPOVAC,MIRKO RAŠKOVIĆ,DRAGAN TODIĆ,NENAD VLAHOVIĆ,"NARODNA STRANKA - REFORMISTI - REFORMISTI
NAPRIJED HRVATSKA! - PROGRESIVNI SAVEZ IVE JOSIPOVIĆA
STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI
ZELENI FORUM
DUBROVAČKI DEMOKRATSKI SABOR - DDS",HRVATSKI DEMOKRATSKI SAVEZ SLAVONIJE I BARANJE - HDSSB,BRANITELJSKO DOMOLJUBNA STRANKA HRVATSKE,"HRVATSKA KRŠĆANSKA DEMOKRATSKA UNIJA - HKDU
NACIONALNI DEMOKRATI - ND
HRVATSKA DEMOKRATSKA STRANKA",MEĐIMURSKI DEMOKRATSKI SAVEZ - MDS,NEOVISNA LISTA - ŽELJKO KNAPIĆ,BARI AHMEDI,ŽELJKO BALOG,ROBERT BOSAK,VELJKO KAJTAZI,ZVONKO KALANJOŠ,DUŠKO KOSTIĆ,VESNA PICHLER,DUBRAVKA RAŠLJANIN,mr. sc. RENATA TRISCHLER,MUHAMED ZAHIROVIĆ,JELENA ZARIČNAJA JINDRA,VLADIMIR BILEK,IVAN KOMAK,ZA GRAD,HRVATSKA STRANKA REDA - HSR,NEOVISNA LISTA - DAMIR BAJS,NEOVISNA LISTA - ŽELJKO LACKOVIĆ,JONUZ ALITI,ALIJA AVDIĆ,ALEN DŽOMBA,LUTVIJA GRACA,NEDŽAD HODŽIĆ,SABINA KOŽELJ-HORVAT,ERMINA LEKAJ PRLJASKAJ,SENAD PRŠIĆ,SUAD SALKIĆ,MIRSAD SREBRENIKOVIĆ,IDRIS SULEJMANI,SULEJMAN TABAKOVIĆ,NEOVISNA LISTA - MIRA DAVIDOVIĆ,NEOVISNA LISTA - VESNA PINJUH,DEMOKRATSKI SAVEZ NACIONALNE OBNOVE - DESNO,DANIELA DAPAS,FURIO RADIN,MAURIZIO ZENNARO,"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP
HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS
HRVATSKA STRANKA UMIROVLJENIKA - HSU
HRVATSKI LABURISTI - STRANKA RADA
AUTOHTONA - HRVATSKA SELJAČKA STRANKA - A - HSS
ZAGORSKA STRANKA - ZS
SAMOSTALNA DEMOKRATSKA SRPSKA STRANKA - SDSS","ŽIVI ZID
AKCIJA MLADIH - AM",RÓBERT JANKOVICS,ŠANDOR JUHAS
HR_05789,Magadenovac,1565,959,18,0,4,9,0,3,57,0,6,1,4,0,0,0,260,0,0,46,0,320,30,0,0,0,1,1,39,1,0,0,0,35,35,0,0,0,150,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
HR_05797,Vladislavci,1660,930,21,0,5,7,0,16,67,0,8,12,2,0,0,0,198,0,0,25,0,259,7,0,0,0,0,1,1,0,2,0,0,2,3,0,0,0,230,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,48
HR_05819,Pirovac,1941,1068,29,0,11,5,3,9,152,0,5,8,0,3,4,0,1,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,38,0,0
HR_05827,Rogoznica,2668,1422,26,0,9,9,0,2,196,0,17,3,0,5,11,0,0,0,12,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,29,1,0
HR_05835,Privlaka,2507,1412,13,0,8,16,0,3,119,0,4,10,3,1,0,0,288,0,0,45,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HR_05843,Vođinci,1583,909,20,0,5,7,0,111,80,0,6,12,0,7,0,0,128,0,0,35,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05851,Dugopolje,3031,2085,75,0,17,22,0,14,281,0,7,16,0,7,8,0,0,0,26,0,0,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,80,0,0
HR_05860,Lecevica,530,335,7,0,6,1,0,0,16,0,0,1,0,2,0,0,0,0,6,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0
HR_05878,Lokvicici,844,466,2,0,5,7,372,5,26,0,1,1,0,3,11,2,25,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05886,Okrug,4147,1855,25,0,11,10,0,11,268,0,11,15,0,0,6,0,0,0,12,0,0,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,603,48,0,0
HR_05894,Prgomet,570,379,13,0,0,0,0,2,39,0,0,4,0,0,2,0,0,0,3,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,0,0
HR_05908,Primorski Dolac,648,377,11,0,2,6,0,1,36,0,1,1,0,3,0,0,0,0,3,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0,0
HR_05916,Runovici,2113,1357,12,0,5,15,968,12,172,10,3,5,1,0,33,0,104,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05924,Sutivan,950,567,11,0,3,4,223,5,90,0,9,3,3,1,3,4,195,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05932,Tucepi,1727,1057,19,0,3,9,386,6,141,1,7,5,4,5,2,8,417,4,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HR_05959,Zadvarje,243,181,2,0,0,1,47,0,85,1,2,1,0,0,1,1,37,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05967,Karojba,1213,684,25,0,2,0,0,1,51,0,10,19,2,0,0,0,109,0,0,45,31,137,8,243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05975,Kaštelir-Labinci - Castelliere-S. Domenica,1291,587,14,0,2,0,0,0,40,0,8,9,1,0,0,0,135,1,0,42,33,86,4,201,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0
HR_05983,Dubrovacko primorje,1929,1218,33,0,5,3,620,17,141,128,9,3,4,3,3,2,215,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05991,Janjina,578,321,2,0,2,1,131,6,54,3,0,0,0,1,0,0,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06009,Lumbarda,1112,647,20,0,4,10,235,22,110,5,7,1,2,1,1,1,194,5,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06017,Trpanj,792,417,9,0,4,2,151,4,93,3,1,1,1,3,2,2,128,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06025,Župa dubrovačka,7494,4045,84,0,20,44,1955,61,691,113,40,23,11,17,11,8,823,10,4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0
HR_06033,Dekanovec,677,411,12,0,2,7,0,9,14,0,5,2,4,0,0,0,157,4,0,40,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06041,Gornji Mihaljevec,1653,914,27,0,5,21,0,7,63,0,12,1,2,0,0,0,526,3,0,45,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,3,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06050,Orehovica,2150,1146,18,0,13,21,0,3,48,0,13,3,5,0,0,0,536,9,0,47,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,3,2,9,3,0,41,62,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HR_06068,Strahoninec,2305,1502,21,0,8,22,0,4,112,0,40,2,4,0,0,0,956,10,0,84,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06076,Sveta Marija,1977,1089,21,0,12,16,0,2,73,0,40,3,4,0,0,0,476,4,0,97,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,5,3,88,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06084,Senkovec,2508,1626,21,0,6,16,0,6,157,0,45,6,9,0,0,0,1000,4,0,69,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,5,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06092,Jagodnjak,1684,679,20,0,2,7,0,1,11,0,3,3,0,0,0,0,247,0,0,14,0,62,7,0,0,0,20,3,147,8,11,2,3,148,117,2,1,0,28,2,0,0,0,0,5,4,24,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,2
HR_06106,Markusica,2183,717,26,0,4,6,0,0,10,0,7,0,5,0,0,0,161,0,0,11,0,22,0,0,0,0,41,13,343,28,56,7,5,392,294,14,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
HR_06122,Negoslavci,1111,352,16,0,1,0,0,0,2,0,0,1,0,0,0,0,22,0,0,2,0,4,0,0,0,0,21,5,209,36,63,6,3,238,177,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06149,Sodolovci,1485,565,15,0,0,3,0,0,6,0,2,3,1,0,0,0,165,0,0,21,0,40,9,0,0,0,32,5,160,19,28,10,1,216,125,27,4,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
HR_06165,Podravske Sesvete,1367,775,27,0,10,17,0,3,40,0,6,6,1,0,3,0,179,1,0,48,0,328,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06173,Murter - Kornati,1925,942,21,0,1,7,0,7,163,0,12,7,0,5,4,0,0,0,1,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,293,35,0,0
HR_06181,Gornja Rijeka,1356,853,14,0,3,41,0,2,41,0,4,1,2,0,1,0,227,2,0,45,0,459,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06190,Fažana - Fasana,3493,2058,33,0,2,0,0,3,185,0,38,10,9,0,0,0,806,5,0,84,66,272,11,479,0,12,3,1,5,3,3,0,1,15,8,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,17,1,0,0,0,0
HR_06203,Pribislavec,2432,1474,33,0,9,27,0,1,78,0,17,9,4,0,0,0,842,5,0,67,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,2,1,2,19,2,137,0,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06211,Bilice,2185,1246,37,0,2,7,0,17,239,0,16,9,0,5,8,0,0,0,2,0,0,579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,42,0,1
HR_06220,Kolan,776,466,4,0,2,0,0,1,63,0,3,0,0,2,0,0,0,0,2,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,11,0,0
HR_06238,Kamanje,812,523,10,0,6,12,0,2,42,0,10,2,0,1,0,3,301,0,0,33,0,88,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HR_06246,Lopar,1128,753,20,0,5,0,0,2,43,0,4,3,3,0,0,0,200,1,0,21,13,418,9,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06254,Vrsi,2003,1111,11,0,12,16,0,2,123,0,11,7,0,6,4,0,0,0,1,0,0,576,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,32,0,0
HR_06262,Tribunj,1570,894,18,0,7,10,0,7,155,0,7,5,0,5,0,0,0,0,1,0,0,349,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,36,0,0
HR_06289,Štitar,1989,873,25,0,10,16,0,8,76,0,5,10,5,3,0,0,143,0,0,67,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06297,Funtana - Fontane,854,489,5,0,3,0,0,0,47,0,5,2,2,0,0,0,91,3,0,14,6,106,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
HR_06319,Tar-Vabriga - Torre-Abrega,1892,1034,31,0,5,0,0,1,65,0,20,9,2,0,0,0,219,3,0,86,61,90,13,373,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,10,32,0,0,0,0
HR_HRYY11,Hrvatska (XI. izborna jedinica),1271,1254,24,0,4,83,0,6,79,0,33,18,0,5,0,0,0,14,0,0,0,970,0,0,0,0,1,2,0,1,1,0,0,7,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
HR_HRZZAF,Afghanistan,74,74,3,0,3,3,1,2,14,0,2,2,1,0,1,0,11,0,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
HR_HRZZAL,Albania,55,55,1,0,0,0,0,0,8,0,2,0,1,0,0,0,17,1,0,2,1,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZAR,Argentina,206,206,3,0,2,2,3,1,1,0,1,1,0,1,0,0,6,0,0,0,0,181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HR_HRZZAT,Austria,1494,1492,17,0,6,41,35,7,152,0,24,29,0,3,4,7,126,3,0,9,0,990,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,1,0
HR_HRZZAU,Australia,1621,1620,11,0,11,12,117,13,43,0,4,32,0,12,2,1,23,5,0,4,0,1316,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
HR_HRZZBA,Bosnia and Herzegovina,20059,20050,260,0,50,870,265,63,632,0,104,248,2,44,5,4,126,100,0,8,1,16906,2,21,0,0,2,1,5,2,1,0,0,12,11,0,2,173,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,135,0,0,2,0,6,1,1,0
HR_HRZZBE,Belgium,367,366,3,0,0,6,22,2,80,0,20,7,1,0,0,6,120,1,0,3,0,70,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
HR_HRZZBG,Bulgaria,26,26,0,0,1,0,0,0,5,0,2,3,1,0,0,0,6,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HR_HRZZBR,Brazil,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
