gisco_id,name,registered,turnout,invalid,blank,PPP,LPR,PiS,PO,PSL,SRP,MN,LiD,IF,SP (2006)
PL_2604033,Chąciny,12195,5576,140,0,54,51,2459,1510,604,64,0,634,60,0
PL_2604043,Chmielnik,9179,4027,112,0,43,38,1889,699,835,54,0,336,21,0
PL_2604052,Daleszyce,11262,4668,103,0,31,42,2483,1174,371,47,0,391,26,0
PL_2604062,Górno,9746,4561,111,0,45,63,2556,989,364,69,0,329,35,0
PL_2604072,Łagów,5505,2163,69,0,22,32,937,286,694,43,0,71,9,0
PL_2604082,Łopuszno,6942,3164,89,0,28,27,1618,500,598,46,0,244,14,0
PL_2604092,Masłów,7501,3753,71,0,45,40,1600,1030,305,42,0,593,27,0
PL_2604102,Miedziana Góra,7922,3998,108,0,28,41,1707,1187,414,44,0,430,39,0
PL_2604112,Mniów,7148,3015,102,0,32,26,1758,426,401,50,0,197,23,0
PL_2604122,Morawica,10306,5021,129,0,27,32,1911,2114,345,45,0,391,27,0
PL_2604132,Nowa Słupia,8147,2784,75,0,26,19,1200,572,477,40,0,354,21,0
PL_2604142,Piekoszów,11743,5280,153,0,42,41,2689,1206,475,75,0,545,54,0
PL_2604152,Pierzchnica,3705,1535,51,0,8,9,767,237,251,19,0,183,10,0
PL_2604162,Raków,4785,1810,77,0,23,41,758,256,436,35,0,176,8,0
PL_2604172,Sitkówka-Nowiny,5490,2846,64,0,21,29,1136,981,157,43,0,379,36,0
PL_2604182,Strawczyn,7365,3411,82,0,34,30,1697,518,729,68,0,229,24,0
PL_2604192,Zagnańsk,10138,5330,122,0,33,48,2291,1445,284,34,0,1041,32,0
PL_2605012,Fałków,4113,1311,73,0,17,14,653,241,160,39,0,101,13,0
PL_2605022,Gowarczów,3800,1512,68,0,18,25,738,302,193,35,0,125,8,0
PL_2605033,Końskie,30769,16356,438,0,180,171,6141,5418,1058,174,0,2651,125,0
PL_2605042,Radoszyce,7330,2943,107,0,20,28,1772,410,360,72,0,165,9,0
PL_2605052,Ruda Maleniecka,2801,1294,43,0,23,18,571,305,197,13,0,120,4,0
PL_2605062,Słupia (Konecka),2867,1148,57,0,16,18,538,172,228,40,0,76,3,0
PL_2605072,Smyków,2904,1501,45,0,2,9,1149,159,69,11,0,55,2,0
PL_2605083,Stąporków,15262,6330,171,0,94,77,2479,1907,412,99,0,1014,77,0
PL_2606012,Baćkowice,4172,1638,70,0,15,14,767,88,587,38,0,52,7,0
PL_2606022,Iwaniska,5594,2231,100,0,25,29,1002,171,727,54,0,95,28,0
PL_2606032,Lipnik,4680,1771,90,0,20,13,589,192,652,99,0,100,16,0
PL_2606043,Opatów,10392,4672,204,0,26,44,1277,658,1971,68,0,381,43,0
PL_2606053,Ożarów,9295,3643,160,0,28,19,925,770,1249,93,0,368,31,0
PL_2606062,Sadowie,3443,1277,40,0,16,9,455,145,473,28,0,88,23,0
PL_2606072,Tarłów,4649,1734,66,0,23,21,533,186,673,57,0,162,13,0
PL_2606082,Wojciechowice,3619,1644,70,0,14,13,282,140,932,55,0,120,18,0
PL_2607011,Ostrowiec Świątokrzyski,62294,28901,584,0,279,193,9202,11060,1690,203,0,5395,295,0
PL_2607022,Bałtów,3092,1372,111,0,6,5,269,572,276,35,0,90,8,0
PL_2607032,Bodzechów,10940,4557,137,0,60,39,1532,1154,806,74,0,634,121,0
PL_2607043,Ćmielów,6468,2392,82,0,51,22,652,497,604,37,0,418,29,0
PL_2607053,Kunów,8073,2997,95,0,31,24,1077,749,552,54,0,387,28,0
PL_2607062,Waśniów,5653,1925,92,0,22,13,800,153,643,62,0,126,14,0
PL_2608013,Działoszyce,4686,1751,57,0,11,17,373,165,894,57,0,168,9,0
PL_2608022,Kije,3716,1585,99,0,11,14,662,218,320,116,0,138,7,0
PL_2608032,Michałów,3936,1410,42,0,11,10,467,145,466,96,0,170,3,0
PL_2608043,Pińczów,18756,8812,230,0,98,106,2830,2810,1151,200,0,1340,47,0
PL_2608052,Złota,4008,1407,32,0,11,4,296,195,587,55,0,225,2,0
PL_2609011,Sandomierz,20701,11080,203,0,77,109,3475,3954,973,83,0,2098,108,0
PL_2609022,Dwikozy,7536,2727,47,0,27,25,871,471,961,49,0,246,30,0
PL_2609032,Klimontów,6893,2520,115,0,19,15,1071,357,604,167,0,158,14,0
PL_2609042,Koprzywnica,5612,2641,75,0,21,23,1343,337,588,69,0,171,14,0
PL_2609052,Łoniów,5955,2406,81,0,18,22,1100,288,662,78,0,143,14,0
PL_2609062,Obrazów,5475,2258,102,0,22,19,847,257,826,60,0,107,18,0
PL_2609072,Samborzec,7382,3226,91,0,14,15,1330,349,1164,64,0,178,21,0
PL_2609082,Wilczyce,3149,1332,45,0,7,8,308,87,771,31,0,71,4,0
PL_2609093,Zawichost,3861,1551,52,0,15,9,466,231,546,39,0,178,15,0
PL_2610011,Skarżysko-Kamienna,41762,22117,409,0,182,200,7907,8614,915,178,0,3534,178,0
PL_2610022,Bliżyn,7066,3055,103,0,23,35,1351,1032,184,53,0,247,27,0
PL_2610032,Łączna,4160,1748,51,0,23,22,903,340,190,36,0,165,18,0
PL_2610042,Skarżysko Kościelne,5131,2384,77,0,35,33,955,622,256,125,0,271,10,0
PL_2610053,Suchedniów,8966,4583,116,0,40,40,1830,1639,260,43,0,586,29,0
PL_2611011,Starachowice,44646,22751,458,0,227,221,7591,7740,1453,341,0,4444,276,0
PL_2611022,Brody,8736,3572,117,0,36,34,1774,694,396,75,0,400,46,0
PL_2611032,Mirzec,6728,3085,89,0,32,45,1403,463,641,107,0,269,36,0
PL_2611042,Pawłów,11667,4282,157,0,35,61,2222,454,966,139,0,223,25,0
PL_2611053,Wąchock,5858,2783,77,0,28,23,1253,725,263,43,0,342,29,0
PL_2612012,Bogoria,6304,2576,107,0,23,20,724,218,1281,58,0,137,8,0
PL_2612022,Łubnice,3494,1447,51,0,12,11,626,101,393,162,0,76,15,0
PL_2612032,Oleśnica,3228,1254,33,0,13,22,624,193,265,30,0,59,15,0
PL_2612043,Osiek,6223,2561,77,0,32,39,1423,218,434,73,0,248,17,0
PL_2612053,Połaniec,9607,4331,127,0,36,26,2196,1030,384,100,0,404,28,0
PL_2612062,Rytwiany,5099,1817,65,0,19,20,822,296,287,57,0,239,12,0
PL_2612073,Staszów,21821,9810,247,0,63,81,3746,2568,1190,107,0,1752,56,0
PL_2612082,Szydłów,4046,1584,70,0,23,11,652,186,403,59,0,170,10,0
PL_2613012,Kluczewsko,4135,1842,74,0,8,12,921,132,569,24,0,95,7,0
PL_2613022,Krasocin,8417,3669,104,0,28,41,2005,644,465,63,0,296,23,0
PL_2613032,Moskorzew,2435,1201,51,0,16,4,323,54,206,50,0,491,6,0
PL_2613042,Radków,2202,743,21,0,7,6,195,72,220,15,0,204,3,0
PL_2613052,Secemin,4176,1541,50,0,23,21,573,213,279,41,0,324,17,0
PL_2613063,Włoszczowa,16471,8244,254,0,56,127,4289,1482,1046,79,0,874,37,0
PL_2661011,Kielce,167122,104505,1723,0,969,1018,36068,40024,5118,533,0,17796,1256,0
PL_2801011,Bartoszyce,20731,11040,239,0,94,129,2284,5076,575,794,0,1849,0,0
PL_2801021,Górowo Iławeckie,3654,1718,35,0,18,14,243,1015,207,25,0,161,0,0
PL_2801032,Bartoszyce,8449,3374,148,0,35,44,578,1003,530,661,0,375,0,0
PL_2801043,Bisztynek,5556,1861,55,0,40,19,328,810,212,110,0,287,0,0
PL_2801052,Górowo Iławeckie,7158,2621,100,0,28,26,203,1449,383,150,0,282,0,0
PL_2801063,Sąpopol,5476,1951,65,0,29,21,363,746,269,210,0,248,0,0
PL_2802011,Braniewo,14334,7412,140,0,83,86,1557,3256,719,113,0,1458,0,0
PL_2802022,Braniewo,4829,1631,43,0,27,22,302,561,317,78,0,281,0,0
PL_2802033,Frombork,3176,1499,40,0,35,34,256,618,183,43,0,290,0,0
PL_2802042,Lelkowo,2540,1087,43,0,13,10,97,219,631,29,0,45,0,0
PL_2802053,Pieniążno,5620,2033,70,0,14,15,579,702,382,51,0,220,0,0
PL_2802062,Płoskinia,2051,728,26,0,7,12,166,238,163,35,0,81,0,0
PL_2802072,Wilcząta,2504,877,23,0,7,7,152,258,142,27,0,261,0,0
PL_2803011,Działdowo,17165,8536,174,0,69,186,2143,3771,727,129,0,1337,0,0
PL_2803022,Działdowo,7318,2650,107,0,45,77,569,703,320,119,0,710,0,0
PL_2803032,Iłowo-Osada,5585,2286,93,0,37,37,605,648,539,37,0,290,0,0
PL_2803043,Lidzbark,11517,4729,140,0,57,74,1587,1560,636,100,0,575,0,0
PL_2803052,Płośnica,4645,1717,60,0,24,36,417,421,492,50,0,217,0,0
PL_2803062,Rybno,5495,2430,88,0,32,54,805,642,441,128,0,240,0,0
PL_2804012,Elbląg,5267,2018,49,0,33,35,496,861,163,89,0,292,0,0
PL_2804022,Godkowo,2701,817,40,0,11,13,235,208,135,53,0,122,0,0
PL_2804032,Gronowo Elbląskie,3807,1538,55,0,22,17,295,648,188,66,0,247,0,0
PL_2804042,Markusy,3049,1081,30,0,19,23,277,347,176,61,0,148,0,0
PL_2804052,Milejewo,2305,984,29,0,12,13,347,320,114,14,0,135,0,0
PL_2804063,Młynary,3526,1583,65,0,22,33,398,512,348,35,0,170,0,0
PL_2804073,Pasłąk,15489,6771,165,0,80,101,1662,3127,517,200,0,919,0,0
PL_2804082,Rychliki,3243,1068,40,0,11,20,199,335,282,29,0,152,0,0
PL_2804093,Tolkmicko,5170,2129,52,0,46,36,500,941,171,43,0,340,0,0
PL_2805011,Ełk,43940,21181,428,0,171,311,6366,9282,1162,268,0,3193,0,0
PL_2805022,Ełk,7812,2770,127,0,23,39,715,1060,359,84,0,363,0,0
PL_2805032,Kalinowo,5329,1644,67,0,30,32,456,486,297,74,0,202,0,0
PL_2805042,Prostki,5805,1763,65,0,23,29,508,702,189,56,0,191,0,0
PL_2805052,Stare Juchy,3131,1022,49,0,9,10,210,369,231,33,0,111,0,0
PL_2806011,Giżycko,24275,13059,263,0,114,151,2811,6389,1313,132,0,1886,0,0
PL_2806042,Giżycko,5966,2536,79,0,39,34,589,1058,422,58,0,257,0,0
PL_2806052,Kruklanki,2466,889,30,0,6,20,176,315,209,26,0,107,0,0
PL_2806062,Miłki,3064,1161,32,0,21,15,291,373,259,37,0,133,0,0
PL_2806083,Ryn,4814,1925,79,0,31,33,346,819,305,67,0,245,0,0
PL_2806102,Wydminy,5296,2003,60,0,19,39,411,594,678,36,0,166,0,0
PL_2807011,Iława,27499,15145,331,0,154,137,3415,7897,1218,175,0,1818,0,0
PL_2807021,Lubawa,7247,3882,123,0,51,49,1098,1481,498,100,0,482,0,0
PL_2807032,Iława,8811,3537,118,0,54,33,825,1097,941,148,0,321,0,0
PL_2807043,Kisielice,4823,1657,63,0,23,78,414,419,355,77,0,228,0,0
PL_2807052,Lubawa,7760,3503,107,0,50,63,1319,616,891,153,0,304,0,0
PL_2807063,Susz,9837,3521,99,0,38,44,800,1482,471,102,0,485,0,0
PL_2807073,Zalewo,5672,1875,48,0,20,31,407,775,280,86,0,228,0,0
PL_2808011,Kątrzyn,23561,12196,325,0,71,83,2366,4687,3074,95,0,1495,0,0
PL_2808022,Barciany,5472,1649,93,0,23,16,275,505,377,61,0,299,0,0
PL_2808032,Kątrzyn,6414,2357,69,0,23,26,559,921,340,51,0,368,0,0
PL_2808043,Korsze,8875,3336,196,0,39,30,725,1283,528,91,0,444,0,0
PL_2808053,Reszel,6859,2878,82,0,50,39,612,1162,416,43,0,474,0,0
PL_2808062,Srokowo,3388,1330,55,0,18,20,232,542,203,36,0,224,0,0
PL_2809011,Lidzbark Warmiński,13304,7098,150,0,75,67,1461,3771,524,99,0,951,0,0
PL_2809022,Kiwity,2759,1048,58,0,10,11,309,297,193,92,0,78,0,0
PL_2809032,Lidzbark Warmiński,5261,1799,60,0,32,35,374,688,300,112,0,198,0,0
PL_2809042,Lubomino,2823,1061,20,0,12,21,222,399,205,56,0,126,0,0
PL_2809053,Orneta,10140,4265,110,0,61,56,1054,1943,411,106,0,524,0,0
PL_2810011,Mrągowo,17660,9690,208,0,87,94,2370,4872,671,92,0,1296,0,0
PL_2810023,Mikołajki,6840,3159,116,0,36,64,618,1518,496,32,0,279,0,0
PL_2810032,Mrągowo,5803,2313,75,0,9,30,492,742,732,44,0,189,0,0
PL_2810042,Piecki,6067,2462,79,0,35,36,697,890,389,51,0,285,0,0
PL_2810052,Sorkwity,3674,1459,70,0,19,22,253,573,320,35,0,167,0,0
PL_2811012,Janowiec Kościelny,2705,962,34,0,7,31,381,181,176,44,0,108,0,0
PL_2811022,Janowo,2268,909,48,0,16,30,344,211,129,33,0,98,0,0
PL_2811032,Kozłowo,4799,1575,89,0,22,43,377,434,309,50,0,251,0,0
PL_2811043,Nidzica,17074,7893,200,0,82,191,2139,3090,791,106,0,1294,0,0
PL_2812011,Nowe Miasto Lubawskie,8566,4510,162,0,50,58,1097,1839,634,147,0,523,0,0
PL_2812022,Biskupiec,7457,3237,157,0,43,38,557,702,1323,161,0,256,0,0
PL_2812032,Grodziczno,4839,1976,87,0,29,35,790,319,434,162,0,120,0,0
PL_2812042,Kurzątnik,6767,2977,104,0,31,45,764,592,1028,189,0,224,0,0
PL_2812052,Nowe Miasto Lubawskie,5933,2493,99,0,30,39,684,612,675,147,0,207,0,0
PL_2813032,Kowale Oleckie,4261,1300,45,0,19,24,315,403,296,46,0,152,0,0
PL_2813043,Olecko,16859,7651,173,0,78,129,2241,2813,1049,93,0,1075,0,0
PL_2813052,Świątajno,3190,1065,32,0,17,40,257,338,229,38,0,114,0,0
PL_2813062,Wieliczki,2652,1006,35,0,7,32,270,266,240,58,0,98,0,0
PL_2814013,Barczewo,13304,6550,161,0,76,64,1717,3207,382,87,0,856,0,0
PL_2814023,Biskupiec,15283,6679,210,0,73,61,1324,2664,1262,124,0,961,0,0
PL_2814033,Dobre Miasto,12699,5922,173,0,53,61,1513,2735,462,230,0,695,0,0
PL_2814042,Dywity,7211,3931,79,0,36,35,802,2180,315,76,0,408,0,0
PL_2814052,Gietrzwałd,4238,2157,63,0,28,25,445,1126,161,30,0,279,0,0
PL_2814063,Jeziorany,6346,2314,126,0,40,32,551,888,210,90,0,377,0,0
PL_2814072,Jonkowo,4487,2307,57,0,17,23,424,1202,252,129,0,203,0,0
PL_2814082,Kolno,2820,997,35,0,13,8,210,366,183,46,0,136,0,0
PL_2814093,Olsztynek,10647,4626,149,0,53,46,950,2189,619,76,0,544,0,0
PL_2814102,Purda,5989,2643,80,0,25,38,471,1369,220,64,0,376,0,0
PL_2814112,Stawiguda,4071,2268,64,0,21,27,388,1309,188,39,0,232,0,0
PL_2814122,Świątki,3173,1109,41,0,13,14,262,441,153,68,0,117,0,0
PL_2815011,Ostróda,27134,15321,336,0,140,178,3400,6662,1086,148,0,3371,0,0
PL_2815022,Dąbrówno,3418,1273,40,0,14,20,379,375,186,38,0,221,0,0
PL_2815032,Grunwald,4383,1385,56,0,17,38,294,480,174,46,0,280,0,0
PL_2815042,Łukta,3359,1363,54,0,19,18,248,612,185,52,0,175,0,0
PL_2815052,Małdyty,5150,1740,68,0,32,28,346,732,212,77,0,245,0,0
PL_2815063,Miłakowo,4549,1594,80,0,39,42,406,582,166,41,0,238,0,0
PL_2815073,Miłomłyn,3960,1588,92,0,26,21,339,626,228,42,0,214,0,0
PL_2815083,Morąg,19813,8824,205,0,84,101,1761,4676,568,176,0,1253,0,0
PL_2815092,Ostróda,11705,4872,203,0,74,68,969,1740,1035,143,0,640,0,0
PL_2816013,Biała Piska,9406,3686,171,0,45,70,1042,1005,787,181,0,385,0,0
PL_2816023,Orzysz,7691,3375,135,0,37,31,611,951,1165,42,0,403,0,0
PL_2816033,Pisz,21234,9785,260,0,68,123,2973,3111,1945,80,0,1225,0,0
PL_2816043,Ruciane-Nida,6938,3380,142,0,37,31,1108,1224,535,44,0,259,0,0
PL_2817011,Szczytno,20899,11425,221,0,88,113,2743,4613,1571,214,0,1862,0,0
PL_2817022,Dźwierzuty,5369,1844,68,0,28,22,418,603,419,53,0,233,0,0
PL_2817032,Jedwabno,2873,1302,56,0,17,19,372,524,172,15,0,127,0,0
PL_2817043,Pasym,4043,1658,68,0,20,21,361,744,233,37,0,174,0,0
PL_2817052,Rozogi,4319,1744,74,0,19,29,589,330,521,67,0,115,0,0
PL_2817062,Szczytno,8075,3156,120,0,29,47,702,1008,808,102,0,340,0,0
PL_2817072,Świątajno,4745,1992,120,0,11,10,383,431,901,45,0,91,0,0
PL_2817082,Wielbark,4901,1808,79,0,27,36,510,545,352,61,0,198,0,0
PL_2818012,Banie Mazurskie,3284,1123,34,0,13,17,180,389,196,46,0,248,0,0
PL_2818022,Dubieniki,2583,876,43,0,16,11,248,261,161,36,0,100,0,0
PL_2818033,Gołdap,16090,6800,176,0,48,64,1327,2957,1387,78,0,763,0,0
PL_2819012,Budry,2494,837,41,0,15,17,168,224,147,132,0,93,0,0
PL_2819022,Pozezdrze,2786,1123,47,0,12,19,280,397,182,22,0,164,0,0
PL_2819033,Wegorzewo,14249,6353,152,0,67,84,1244,2849,631,143,0,1183,0,0
PL_2861011,Elbląg,99508,57014,891,0,481,672,14573,27537,2143,575,0,10142,0,0
PL_2862011,Olsztyn,135668,88288,1422,0,551,1007,19541,46687,5035,666,0,13379,0,0
PL_3001011,Chodzież,16058,9472,220,0,61,60,1640,4700,628,73,0,2090,0,0
PL_3001022,Budzyń,6311,3018,110,0,39,35,702,1017,413,94,0,608,0,0
PL_3001032,Chodzież,4212,2148,84,0,34,15,383,850,326,48,0,408,0,0
PL_3001043,Margonin,4776,2560,104,0,18,18,451,785,714,78,0,392,0,0
PL_3001053,Szamocin,5590,2791,111,0,26,40,520,981,722,38,0,353,0,0
PL_3002011,Czarnków,9447,5610,157,0,38,44,1150,2864,241,55,0,1061,0,0
PL_3002022,Czarnków,8166,3811,139,0,40,30,890,1396,522,163,0,631,0,0
PL_3002032,Drawsko,4635,2095,97,0,45,30,511,737,160,75,0,440,0,0
PL_3002043,Krzyż Wielkopolski,6937,3217,123,0,39,32,750,1430,144,58,0,641,0,0
PL_3002052,Lubasz,5323,2559,91,0,29,13,602,890,346,91,0,497,0,0
PL_3002062,Połajewo,4658,2205,122,0,19,16,420,461,871,65,0,231,0,0
PL_3002073,Trzcianka,18785,9847,248,0,56,102,2670,4763,482,130,0,1396,0,0
PL_3002083,Wieleń,9988,4632,219,0,50,82,1063,2186,342,98,0,592,0,0
PL_3003011,Gniezno,56648,34651,714,0,373,410,7953,14835,1201,308,0,8857,0,0
PL_3003023,Czerniejewo,6077,3126,117,0,52,35,812,1178,291,64,0,577,0,0
PL_3003032,Gniezno,6560,3282,68,0,41,37,909,984,489,85,0,669,0,0
PL_3003042,Kiszkowo,4073,1933,114,0,43,19,478,518,385,55,0,321,0,0
PL_3003053,Kłecko,5854,2961,137,0,49,48,825,682,430,93,0,697,0,0
PL_3003062,Łubowo,4140,2022,60,0,29,22,652,599,308,45,0,307,0,0
PL_3003072,Mieleszyn,3041,1408,51,0,23,9,411,329,276,41,0,268,0,0
PL_3003082,Niechanowo,4075,2137,47,0,18,22,522,367,500,44,0,617,0,0
PL_3003093,Trzemeszno,11043,4919,136,0,89,79,1209,1621,530,143,0,1112,0,0
PL_3003103,Witkowo,10611,5721,193,0,94,65,1426,1749,585,119,0,1490,0,0
PL_3004013,Borek Wielkopolski,5964,2438,126,0,38,26,491,709,525,100,0,423,0,0
PL_3004023,Gostyń,22088,11638,329,0,144,113,2846,5273,742,143,0,2048,0,0
PL_3004033,Krobia,9985,4274,147,0,67,64,1281,1209,605,134,0,767,0,0
PL_3004042,Pąpowo,4595,2113,89,0,39,24,541,502,461,85,0,372,0,0
PL_3004052,Piaski,6486,2896,108,0,39,41,747,925,468,87,0,481,0,0
PL_3004063,Pogorzela,3907,1648,66,0,18,22,287,388,507,71,0,289,0,0
PL_3004073,Poniec,6193,2496,136,0,48,29,574,659,565,81,0,404,0,0
PL_3005012,Granowo,3691,1750,81,0,13,19,508,502,376,47,0,204,0,0
PL_3005023,Grodzisk Wielkopolski,14482,7529,254,0,72,71,1619,3283,948,96,0,1186,0,0
PL_3005032,Kamieniec,4941,2333,119,0,37,18,404,567,610,76,0,502,0,0
PL_3005043,Rakoniewice,9406,4183,147,0,43,67,1029,1353,641,106,0,797,0,0
PL_3005053,Wielichowo,5155,2426,102,0,29,33,574,623,649,118,0,298,0,0
PL_3006012,Jaraczewo,6356,3239,209,0,49,38,850,683,759,131,0,520,0,0
PL_3006023,Jarocin,35599,18452,442,0,222,141,4897,7745,1841,194,0,2970,0,0
PL_3006032,Kotlin,5491,2464,122,0,32,22,612,549,852,45,0,230,0,0
PL_3006043,Żerków,8175,3557,125,0,72,45,1237,942,508,126,0,502,0,0
PL_3007012,Blizanów,7330,3248,143,0,26,39,1003,630,763,87,0,557,0,0
PL_3007022,Brzeziny,4519,1792,43,0,12,20,550,265,556,42,0,304,0,0
PL_3007032,Ceków-Kolonia,3708,1425,51,0,16,15,375,312,308,63,0,285,0,0
PL_3007042,Godziesze Wielkie,6615,2869,88,0,35,39,1040,609,458,85,0,515,0,0
PL_3007052,Koźminek,5810,2378,45,0,25,18,875,347,615,85,0,368,0,0
PL_3007062,Lisków,4240,1795,77,0,17,28,510,294,392,76,0,401,0,0
PL_3007072,Mycielin,3851,1407,83,0,20,25,406,225,288,71,0,289,0,0
PL_3007082,Opatówek,8158,4174,101,0,29,54,1506,846,434,123,0,1081,0,0
PL_3007093,Stawiszyn,5744,2611,127,0,55,21,839,712,361,72,0,424,0,0
PL_3007102,Szczytniki,6150,2513,59,0,49,31,950,267,643,136,0,378,0,0
PL_3007112,Żelazków,7098,3363,88,0,33,36,1277,778,587,108,0,456,0,0
PL_3008012,Baranów,5769,2968,106,0,23,29,1024,868,566,57,0,295,0,0
PL_3008022,Bralin,4334,2307,70,0,37,28,866,743,288,62,0,213,0,0
PL_3008033,Kąpno,19450,10458,296,0,117,104,2935,4294,983,184,0,1545,0,0
PL_3008042,Łąka Opatowska,3996,1826,59,0,35,31,573,534,335,82,0,177,0,0
PL_3008052,Perzów,2939,1164,50,0,16,11,385,319,223,28,0,132,0,0
PL_3008062,Rychtal,3104,1304,58,0,26,21,368,348,259,52,0,172,0,0
PL_3008072,Trzcinica,3668,1669,64,0,24,20,499,513,335,65,0,149,0,0
PL_3009011,Koło,19039,10446,216,0,134,97,3008,3623,1639,119,0,1610,0,0
PL_3009022,Babiak,6213,2643,117,0,44,18,882,427,806,79,0,270,0,0
PL_3009032,Chodów,2868,1035,62,0,11,17,289,172,350,50,0,84,0,0
PL_3009043,Dąbie,5509,2429,140,0,44,45,892,304,676,147,0,181,0,0
PL_3009052,Grzegorzew,4361,1859,67,0,20,28,672,297,518,62,0,195,0,0
PL_3009063,Kłodawa,10779,4844,183,0,77,59,1595,1035,955,244,0,696,0,0
PL_3009072,Koło,5603,2478,69,0,37,16,823,545,639,90,0,259,0,0
PL_3009082,Kościelec,5077,2102,86,0,27,17,758,416,521,42,0,235,0,0
PL_3009092,Olszówka,3779,1467,73,0,34,21,489,135,510,97,0,108,0,0
PL_3009102,Osiek Mały,4427,1818,45,0,40,16,777,275,465,62,0,138,0,0
PL_3009113,Przedecz,3529,1374,92,0,26,14,424,195,364,65,0,194,0,0
PL_3010013,Golina,8972,4162,145,0,76,57,1368,1141,718,142,0,515,0,0
PL_3010022,Grodziec,3979,1620,63,0,27,21,506,273,320,65,0,345,0,0
PL_3010032,Kazimierz Biskupi,8112,3899,209,0,65,39,1484,1067,359,195,0,481,0,0
PL_3010043,Kleczew,7495,3511,178,0,62,52,1156,717,902,79,0,365,0,0
PL_3010052,Kramsk,7783,3483,114,0,76,38,1437,868,524,92,0,334,0,0
PL_3010062,Krzymów,5350,2440,96,0,53,27,1117,664,238,67,0,178,0,0
PL_3010073,Rychwał,6422,2992,130,0,32,12,846,380,336,103,0,1153,0,0
PL_3010082,Rzgów,5241,2271,85,0,38,163,751,501,295,50,0,388,0,0
PL_3010092,Skulsk,4813,1731,79,0,45,29,573,416,255,86,0,248,0,0
PL_3010103,Sompolno,8183,3293,116,0,68,52,1408,618,502,148,0,381,0,0
PL_3010112,Stare Miasto,7861,4011,163,0,69,42,1315,1245,398,206,0,573,0,0
PL_3010123,Ślesin,10465,4637,140,0,75,47,1492,1254,1099,85,0,445,0,0
PL_3010132,Wierzbinek,5945,2008,100,0,34,81,815,280,391,107,0,200,0,0
PL_3010142,Wilczyn,4877,1895,94,0,35,34,665,367,370,89,0,241,0,0
PL_3011011,Kościan,19534,11443,288,0,134,82,2348,6118,478,88,0,1907,0,0
PL_3011023,Czempiń,8807,4387,215,0,72,28,769,1885,871,72,0,475,0,0
PL_3011032,Kościan,11606,5680,257,0,81,44,1085,2341,1025,125,0,722,0,0
PL_3011043,Krzywiń,7607,3479,173,0,57,40,1088,954,669,128,0,370,0,0
PL_3011053,Śmigiel,13646,6344,273,0,93,71,1576,2541,699,259,0,832,0,0
PL_3012011,Sulmierzyce,2133,1063,41,0,21,20,230,480,118,36,0,117,0,0
PL_3012023,Kobylin,6274,2878,134,0,45,49,740,823,579,120,0,388,0,0
PL_3012033,Koźmin Wielkopolski,10748,5254,243,0,50,34,1183,1580,1188,138,0,838,0,0
PL_3012043,Krotoszyn,31783,16876,452,0,172,163,4233,7251,2089,322,0,2194,0,0
PL_3012052,Rozdrażew,3890,1815,71,0,12,17,573,330,592,74,0,146,0,0
PL_3012063,Zduny,5436,2735,107,0,46,37,690,1093,317,79,0,366,0,0
PL_3013012,Krzemieniewo,6587,2870,107,0,18,34,660,969,505,73,0,504,0,0
PL_3013022,Lipno,4425,2220,87,0,32,40,543,918,240,59,0,301,0,0
PL_3013033,Osieczna,6710,3137,111,0,34,75,709,1205,415,73,0,515,0,0
PL_3013043,Rydzyna,6265,3133,100,0,33,58,694,1025,773,85,0,365,0,0
PL_3013052,Świąciechowa,5521,2596,66,0,36,24,633,1025,326,77,0,409,0,0
PL_3013062,Wijewo,2629,1328,56,0,16,19,279,323,440,45,0,150,0,0
PL_3013072,Włoszakowice,6540,3213,115,0,40,63,789,1197,511,83,0,415,0,0
PL_3014012,Chrzypsko Wielkie,2615,1208,53,0,19,5,209,313,267,44,0,298,0,0
PL_3014022,Kwilcz,4706,2096,88,0,27,11,328,838,329,50,0,425,0,0
PL_3014033,Miądzychód,14400,7414,202,0,74,68,1461,3080,811,87,0,1631,0,0
PL_3014043,Sieraków,6753,3199,115,0,27,40,523,1268,366,50,0,810,0,0
PL_3015012,Kuślin,4155,1844,96,0,22,32,415,593,390,60,0,236,0,0
PL_3015023,Lwówek,6994,3115,143,0,41,62,676,1091,630,80,0,392,0,0
PL_3015032,Miedzichowo,2952,1412,61,0,18,17,222,552,318,41,0,183,0,0
PL_3015043,Nowy Tomyśl,19100,10717,190,0,88,90,2157,5444,1153,167,0,1428,0,0
PL_3015053,Opalenica,12217,6680,235,0,53,57,1419,2633,1485,91,0,707,0,0
PL_3015063,Zbąszyń,10336,5214,210,0,60,49,1142,2214,514,93,0,932,0,0
PL_3016013,Oborniki,25060,13877,324,0,112,87,2522,6017,1909,162,0,2744,0,0
PL_3016023,Rogoźno,13376,6729,331,0,61,58,1363,2414,1270,121,0,1111,0,0
PL_3016032,Ryczywół,5524,2601,111,0,37,31,604,773,502,84,0,459,0,0
PL_3017011,Ostrów Wielkopolski,59775,35517,773,0,351,344,8535,16145,1756,407,0,7206,0,0
PL_3017023,Nowe Skalmierzyce,11818,5434,204,0,87,50,1697,1748,835,126,0,687,0,0
PL_3017033,Odolanów,10647,5248,218,0,86,86,2011,1591,620,150,0,486,0,0
