gisco_id,name,registered,turnout,invalid,blank,ÖVP,SPÖ,FPÖ,GRÜNE,NEOS,KPÖ,EUROPA
AT_40907,Kremsmünster,4687,2557,48,0,1004,466,445,326,235,12,21
AT_40908,Micheldorf in Oberösterreich,4535,2477,46,0,714,739,421,336,197,9,15
AT_40909,Molln,2790,1504,24,0,484,416,313,166,83,9,9
AT_40910,Nußbach,1829,1002,16,0,509,173,122,96,77,4,5
AT_40911,Oberschlierbach,373,233,2,0,120,29,26,40,15,0,1
AT_40912,Pettenbach,4051,2130,55,0,757,373,519,270,124,12,20
AT_40913,Ried im Traunkreis,2144,1157,28,0,529,140,271,102,78,3,6
AT_40914,Rosenau am Hengstpaß,497,234,1,0,75,74,57,8,14,4,1
AT_40915,Roßleithen,1481,765,7,0,315,186,140,67,37,4,9
AT_40916,Sankt Pankraz,276,136,1,0,42,33,50,3,6,0,1
AT_40917,Schlierbach,2198,1138,21,0,389,206,220,179,107,8,8
AT_40918,Spital am Pyhrn,1776,836,18,0,304,220,201,49,34,7,3
AT_40919,Steinbach am Ziehberg,684,386,6,0,171,63,83,34,23,2,4
AT_40920,Steinbach an der Steyr,1614,982,25,0,472,195,148,87,45,5,5
AT_40921,Vorderstoder,664,299,7,0,150,35,70,19,15,2,1
AT_40922,Wartberg an der Krems,2305,1247,24,0,557,200,222,144,80,5,15
AT_40923,Windischgarsten,1892,909,15,0,348,233,156,84,65,3,5
AT_40999,Wahlkarten - Kirchdorf an der Krems,0,3851,47,0,1128,1060,564,658,332,26,36
AT_41001,Allhaming,927,532,10,0,243,93,96,42,36,2,10
AT_41002,Ansfelden,10821,5216,92,0,1200,1716,1345,477,315,28,43
AT_41003,Asten,4741,2389,41,0,548,885,549,188,149,11,18
AT_41004,Eggendorf im Traunkreis,738,415,3,0,169,82,71,40,47,1,2
AT_41005,Enns,8042,4162,63,0,1156,1251,734,576,317,27,38
AT_41006,Hargelsberg,1083,662,8,0,270,169,94,70,41,4,6
AT_41007,Hörsching,4568,2265,50,0,674,613,508,224,166,12,18
AT_41008,Hofkirchen im Traunkreis,1425,804,16,0,258,194,144,114,66,4,8
AT_41009,Kematen an der Krems,2100,1091,18,0,406,230,219,116,87,9,6
AT_41010,Kirchberg-Thening,1956,1181,17,0,307,368,198,188,90,6,7
AT_41011,Kronstorf,2683,1518,34,0,452,448,284,158,121,6,15
AT_41012,Leonding,21173,12234,184,0,3346,3578,2002,1798,1124,76,126
AT_41013,Sankt Florian,5050,2916,52,0,1077,664,449,389,252,10,23
AT_41014,Neuhofen an der Krems,4955,2420,34,0,734,633,356,408,213,13,29
AT_41015,Niederneukirchen,1692,981,13,0,422,209,155,114,59,2,7
AT_41016,Oftering,1669,945,11,0,316,244,181,109,71,7,6
AT_41017,Pasching,5500,3093,62,0,857,960,527,357,289,13,28
AT_41018,Piberbach,1472,770,11,0,266,193,141,86,55,7,11
AT_41019,Pucking,3158,1702,37,0,534,378,425,161,149,6,12
AT_41020,Sankt Marien,3777,2201,32,0,798,557,344,272,171,9,18
AT_41021,Traun,16027,7466,110,0,1828,2644,1510,822,440,62,50
AT_41022,Wilhering,4670,2795,37,0,1007,673,283,469,293,5,28
AT_41099,Wahlkarten - Linz-Land,0,10408,102,0,2993,3284,1275,1675,901,76,102
AT_41101,Allerheiligen im Mühlkreis,1020,609,12,0,250,145,116,49,32,3,2
AT_41102,Arbing,1151,661,15,0,250,154,108,95,36,0,3
AT_41103,Baumgartenberg,1358,767,14,0,323,132,201,66,26,3,2
AT_41104,Dimbach,814,456,16,0,222,83,88,29,15,3,0
AT_41105,Grein,2328,1173,23,0,435,299,221,114,64,7,10
AT_41106,Katsdorf,2522,1475,28,0,483,418,197,205,126,3,15
AT_41107,Klam,763,427,15,0,165,64,117,31,25,4,6
AT_41108,Bad Kreuzen,1785,903,22,0,548,72,139,72,39,4,7
AT_41109,Langenstein,1961,1146,18,0,290,446,205,102,76,6,3
AT_41110,Luftenberg an der Donau,3314,1919,42,0,527,602,359,210,145,16,18
AT_41111,Mauthausen,3602,1876,33,0,497,707,275,210,126,11,17
AT_41112,Mitterkirchen im Machland,1339,746,13,0,363,153,125,59,28,1,4
AT_41113,Münzbach,1309,802,25,0,437,83,160,52,39,2,4
AT_41114,Naarn im Machlande,2806,1707,43,0,750,383,321,111,86,5,8
AT_41115,Pabneukirchen,1329,719,24,0,365,95,147,48,36,2,2
AT_41116,Perg,6313,3464,58,0,1227,875,612,422,228,16,26
AT_41117,Rechberg,758,492,11,0,294,66,46,55,18,0,2
AT_41118,Ried in der Riedmark,3395,1936,37,0,677,581,254,224,134,14,15
AT_41119,Sankt Georgen am Walde,1621,875,31,0,364,232,169,46,27,4,2
AT_41120,Sankt Georgen an der Gusen,3274,1967,51,0,497,716,270,297,109,11,16
AT_41121,Sankt Nikola an der Donau,555,336,9,0,170,65,51,30,9,0,2
AT_41122,Sankt Thomas am Blasenstein,736,433,7,0,277,47,60,26,14,1,1
AT_41123,Saxen,1373,791,22,0,285,176,187,74,41,5,1
AT_41124,Schwertberg,3964,2266,43,0,687,757,338,299,119,10,13
AT_41125,Waldhausen im Strudengau,2303,1310,47,0,537,340,194,133,45,3,11
AT_41126,Windhaag bei Perg,1141,665,19,0,339,97,108,56,46,0,0
AT_41199,Wahlkarten - Perg,0,4766,62,0,1616,1362,627,729,303,23,44
AT_41201,Andrichsfurt,605,298,8,0,161,20,62,25,18,2,2
AT_41202,Antiesenhofen,814,371,1,0,163,71,94,22,13,0,7
AT_41203,Aurolzmünster,2271,996,16,0,358,195,286,78,53,2,8
AT_41204,Eberschwang,2712,1299,24,0,450,267,313,123,95,10,17
AT_41205,Eitzing,656,332,10,0,143,51,75,37,15,0,1
AT_41206,Geiersberg,423,213,8,0,90,33,45,20,12,3,2
AT_41207,Geinberg,1054,386,13,0,159,40,99,46,25,0,4
AT_41208,Gurten,932,480,4,0,202,97,112,40,21,3,1
AT_41209,Hohenzell,1787,944,17,0,457,92,175,122,66,3,12
AT_41210,Kirchdorf am Inn,505,292,8,0,165,22,66,17,11,1,2
AT_41211,Kirchheim im Innkreis,591,335,7,0,180,35,82,20,8,1,2
AT_41212,Lambrechten,1076,566,13,0,284,49,151,41,28,0,0
AT_41213,Lohnsburg am Kobernaußerwald,1835,894,22,0,443,98,206,72,48,2,3
AT_41214,Mehrnbach,1859,882,19,0,376,120,231,88,43,1,4
AT_41215,Mettmach,1907,875,21,0,357,115,290,48,31,9,4
AT_41216,Mörschwang,268,168,3,0,88,5,24,26,22,0,0
AT_41217,Mühlheim am Inn,532,273,5,0,103,62,62,26,12,2,1
AT_41218,Neuhofen im Innkreis,1928,1098,19,0,432,196,228,126,85,3,9
AT_41219,Obernberg am Inn,1154,472,10,0,160,76,145,54,22,0,5
AT_41220,Ort im Innkreis,936,437,7,0,181,51,135,46,15,1,1
AT_41221,Pattigham,756,398,7,0,185,42,87,50,21,4,2
AT_41222,Peterskirchen,580,340,5,0,201,28,67,22,10,5,2
AT_41223,Pramet,828,467,1,0,225,66,111,30,25,5,4
AT_41224,Reichersberg,1161,573,12,0,249,66,135,71,33,3,4
AT_41225,Ried im Innkreis,8334,3875,58,0,1207,855,831,560,305,30,29
AT_41226,Sankt Georgen bei Obernberg am Inn,458,263,2,0,175,16,25,33,11,1,0
AT_41227,Sankt Marienkirchen am Hausruck,686,453,7,0,224,34,103,56,27,2,0
AT_41228,Sankt Martin im Innkreis,1345,632,9,0,241,109,144,85,41,1,2
AT_41229,Schildorn,964,466,6,0,209,84,90,39,30,5,3
AT_41230,Senftenbach,613,334,9,0,162,49,65,27,20,2,0
AT_41231,Taiskirchen im Innkreis,1962,1044,23,0,451,115,243,142,51,6,13
AT_41232,Tumeltsham,1263,629,13,0,288,58,136,83,43,3,5
AT_41233,Utzenaich,1191,617,17,0,279,101,137,48,26,2,7
AT_41234,Waldzell,1763,831,13,0,366,141,221,54,31,3,2
AT_41235,Weilbach,487,263,7,0,136,26,62,17,10,4,1
AT_41236,Wippenham,459,265,9,0,107,58,55,18,17,1,0
AT_41299,Wahlkarten - Ried im Innkreis,0,4460,45,0,1670,896,775,727,286,27,34
AT_41304,Altenfelden,1817,1054,30,0,453,168,232,106,55,3,7
AT_41305,Arnreit,908,590,7,0,345,65,75,63,31,0,4
AT_41306,Atzesberg,365,243,4,0,129,27,56,14,12,0,1
AT_41307,Auberg,432,264,4,0,151,25,48,23,13,0,0
AT_41309,Haslach an der Mühl,2092,1164,37,0,407,328,162,148,62,10,10
AT_41311,Hörbich,328,201,8,0,121,10,44,13,4,0,1
AT_41312,Hofkirchen im Mühlkreis,1225,676,10,0,331,118,107,66,42,0,2
AT_41313,Julbach,1290,575,14,0,259,166,76,29,28,1,2
AT_41314,Kirchberg ob der Donau,869,481,9,0,239,82,70,39,36,4,2
AT_41315,Klaffer am Hochficht,1069,497,7,0,221,102,114,38,12,2,1
AT_41316,Kleinzell im Mühlkreis,1314,725,18,0,310,152,93,87,51,7,7
AT_41317,Kollerschlag,1202,621,14,0,357,78,118,32,20,0,2
AT_41318,Lembach im Mühlkreis,1232,651,14,0,289,96,140,61,41,4,6
AT_41319,Lichtenau im Mühlkreis,406,188,6,0,111,23,33,7,6,0,2
AT_41320,Nebelberg,505,296,2,0,166,69,31,23,3,0,2
AT_41321,Neufelden,936,530,11,0,233,90,69,86,34,1,6
AT_41322,Niederkappel,801,483,13,0,270,43,99,24,27,1,6
AT_41323,Niederwaldkirchen,1469,858,9,0,453,123,126,80,62,2,3
AT_41324,Oberkappel,537,268,4,0,180,34,36,8,5,0,1
AT_41325,Oepping,1308,702,11,0,364,92,112,64,51,2,6
AT_41326,Peilstein im Mühlviertel,1268,677,21,0,377,112,104,36,22,0,5
AT_41327,Pfarrkirchen im Mühlkreis,1166,640,7,0,390,47,96,71,24,1,4
AT_41328,Putzleinsdorf,1251,695,19,0,379,70,101,75,44,6,1
AT_41329,Neustift im Mühlkreis,1153,634,12,0,365,88,61,71,35,0,2
AT_41331,Sankt Johann am Wimberg,817,476,5,0,216,46,125,54,22,1,7
AT_41332,Sankt Martin im Mühlkreis,2987,1728,30,0,792,312,270,195,116,3,10
AT_41333,Sankt Oswald bei Haslach,407,248,9,0,115,47,41,20,12,2,2
AT_41334,Sankt Peter am Wimberg,1448,888,16,0,489,124,86,91,73,4,5
AT_41336,Sankt Ulrich im Mühlkreis,513,318,12,0,163,38,37,48,17,3,0
AT_41337,Sankt Veit im Mühlkreis,988,581,11,0,299,63,100,61,44,0,3
AT_41338,Sarleinsbach,1844,1106,21,0,631,120,163,106,58,4,3
AT_41341,Schwarzenberg am Böhmerwald,457,266,1,0,153,38,54,13,6,1,0
AT_41342,Ulrichsberg,2351,1284,23,0,600,180,270,117,80,10,4
AT_41343,Aigen-Schlägl,2585,1321,19,0,657,191,237,143,61,7,6
AT_41344,Rohrbach-Berg,4191,2187,38,0,1009,307,323,312,171,9,18
AT_41345,Helfenberg,1270,777,11,0,352,130,156,74,42,8,4
AT_41346,Sankt Stefan-Afiesl,909,541,8,0,297,68,91,52,22,1,2
AT_41399,Wahlkarten - Rohrbach,0,3792,65,0,1470,732,524,622,299,37,43
AT_41401,Altschwendt,542,337,10,0,151,61,65,33,14,1,2
AT_41402,Andorf,4113,2328,49,0,901,469,620,148,120,12,9
AT_41403,Brunnenthal,1561,818,5,0,340,141,202,90,30,8,2
AT_41404,Diersbach,1319,730,13,0,311,123,190,53,35,2,3
AT_41405,Dorf an der Pram,852,483,4,0,280,55,79,35,25,2,3
AT_41406,Eggerding,1064,598,6,0,330,60,131,36,31,2,2
AT_41407,Engelhartszell,777,336,2,0,156,55,67,37,15,3,1
AT_41408,Enzenkirchen,1451,740,14,0,286,105,253,45,28,2,7
AT_41409,Esternberg,2377,1170,20,0,588,140,277,86,48,5,6
AT_41410,Freinberg,1122,546,7,0,287,86,111,32,21,2,0
AT_41411,Kopfing im Innkreis,1638,837,11,0,367,114,252,48,36,7,2
AT_41412,Mayrhof,249,175,2,0,99,8,50,10,6,0,0
AT_41413,Münzkirchen,2094,1088,12,0,501,164,264,90,48,4,5
AT_41414,Raab,1828,980,16,0,375,109,295,124,50,4,7
AT_41415,Rainbach im Innkreis,1184,659,7,0,300,113,161,46,29,0,3
AT_41416,Riedau,1667,734,14,0,240,173,158,94,47,5,3
AT_41417,Sankt Aegidi,1298,775,21,0,424,74,185,39,28,2,2
AT_41418,Sankt Florian am Inn,2366,1185,20,0,413,250,314,116,61,3,8
AT_41419,Sankt Marienkirchen bei Schärding,1476,646,6,0,317,74,172,38,32,2,5
AT_41420,Sankt Roman,1433,705,8,0,386,29,206,35,37,3,1
AT_41421,Sankt Willibald,941,507,15,0,219,65,149,36,17,4,2
AT_41422,Schärding,3694,1657,26,0,530,441,367,201,76,4,12
AT_41423,Schardenberg,1751,932,12,0,554,79,163,74,39,2,9
AT_41424,Sigharting,676,419,12,0,224,38,91,28,23,0,3
AT_41425,Suben,946,412,3,0,186,79,82,38,20,1,3
AT_41426,Taufkirchen an der Pram,2295,1201,20,0,481,232,295,90,73,4,6
AT_41427,Vichtenstein,461,239,7,0,132,18,55,7,17,1,2
AT_41428,Waldkirchen am Wesen,1012,595,16,0,287,105,123,30,25,3,6
AT_41429,Wernstein am Inn,1208,646,9,0,272,126,145,52,32,2,8
AT_41430,Zell an der Pram,1565,799,11,0,392,97,140,107,47,1,4
AT_41499,Wahlkarten - Schärding,0,3778,39,0,1486,738,615,606,239,23,32
AT_41501,Adlwang,1480,765,16,0,363,95,146,93,41,1,10
AT_41502,Aschach an der Steyr,1907,1150,26,0,413,250,181,152,112,6,10
AT_41503,Bad Hall,4021,1864,25,0,677,428,349,216,148,8,13
AT_41504,Dietach,2498,1437,30,0,532,348,203,207,106,3,8
AT_41505,Gaflenz,1538,835,23,0,403,126,157,71,50,3,2
AT_41506,Garsten,5218,3026,52,0,1057,732,540,413,184,22,26
AT_41507,Großraming,2165,1331,34,0,522,375,190,115,75,10,10
AT_41508,Laussa,1025,604,12,0,266,122,98,62,31,6,7
AT_41509,Losenstein,1304,659,11,0,227,189,104,90,26,6,6
AT_41510,Maria Neustift,1288,785,22,0,417,84,169,52,33,4,4
AT_41511,Pfarrkirchen bei Bad Hall,1827,937,13,0,344,239,183,99,51,6,2
AT_41512,Reichraming,1447,818,17,0,180,362,134,78,40,2,5
AT_41513,Rohr im Kremstal,1084,567,9,0,211,127,109,70,37,2,2
AT_41514,Sankt Ulrich bei Steyr,2507,1489,29,0,618,313,257,172,86,4,10
AT_41515,Schiedlberg,995,586,12,0,324,83,83,46,35,2,1
AT_41516,Sierning,7369,4316,98,0,1212,1434,806,440,272,18,36
AT_41517,Ternberg,2782,1489,29,0,568,367,261,168,77,5,14
AT_41518,Waldneukirchen,1774,1061,12,0,448,190,217,98,87,3,6
AT_41521,Wolfern,2594,1490,27,0,659,300,266,150,73,6,9
AT_41522,Weyer,3412,1823,33,0,615,528,310,204,118,9,6
AT_41599,Wahlkarten - Steyr-Land,0,4995,70,0,1563,1416,669,822,376,36,43
AT_41601,Alberndorf in der Riedmark,3294,1849,34,0,764,339,344,212,117,19,20
AT_41602,Altenberg bei Linz,3650,2347,47,0,1032,361,331,325,217,11,23
AT_41603,Bad Leonfelden,3347,1922,78,0,900,263,317,217,123,9,15
AT_41604,Eidenberg,1708,1045,25,0,533,152,111,134,78,7,5
AT_41605,Engerwitzdorf,7069,4133,91,0,1388,933,643,677,330,24,47
AT_41606,Feldkirchen an der Donau,4414,2477,48,0,865,622,434,335,148,10,15
AT_41607,Gallneukirchen,5191,2959,46,0,794,838,348,607,284,21,21
AT_41608,Goldwörth,693,385,4,0,173,84,54,46,21,2,1
AT_41609,Gramastetten,4168,2378,51,0,980,402,271,402,231,14,27
AT_41610,Haibach im Mühlkreis,751,443,9,0,208,73,70,55,21,1,6
AT_41611,Hellmonsödt,1912,1040,9,0,387,213,167,167,87,9,1
AT_41612,Herzogsdorf,2132,1175,36,0,569,162,208,117,73,4,6
AT_41613,Kirchschlag bei Linz,1728,1001,21,0,403,149,147,178,94,1,8
AT_41614,Lichtenberg,2190,1380,18,0,520,275,144,246,156,8,13
AT_41615,Oberneukirchen,2589,1473,39,0,640,248,217,216,100,4,9
AT_41616,Ottenschlag im Mühlkreis,433,249,9,0,115,50,49,10,11,3,2
AT_41617,Ottensheim,3754,2238,24,0,718,439,213,604,205,18,17
AT_41618,Puchenau,3655,2109,24,0,637,470,250,479,215,14,20
AT_41619,Reichenau im Mühlkreis,1032,603,5,0,270,126,95,60,37,2,8
AT_41620,Reichenthal,1197,725,21,0,346,133,99,74,44,6,2
AT_41621,Sankt Gotthard im Mühlkreis,1074,627,13,0,232,158,89,80,50,2,3
AT_41622,Schenkenfelden,1306,743,26,0,387,113,107,61,40,4,5
AT_41623,Sonnberg im Mühlkreis,788,444,9,0,189,77,62,67,37,1,2
AT_41624,Steyregg,3877,2144,35,0,651,643,349,269,162,14,21
AT_41626,Walding,3369,1878,38,0,641,489,236,318,131,12,13
AT_41627,Zwettl an der Rodl,1375,887,26,0,362,157,108,180,44,8,2
AT_41628,Vorderweißenbach,2151,1218,25,0,655,187,179,115,44,4,9
AT_41699,Wahlkarten - Urfahr-Umgebung,0,8003,78,0,2439,2064,840,1716,700,72,94
AT_41701,Ampflwang im Hausruckwald,2570,1413,37,0,356,589,252,96,66,8,9
AT_41702,Attersee am Attersee,1286,718,9,0,287,130,99,112,75,3,3
AT_41703,Attnang-Puchheim,5661,2579,40,0,701,900,526,280,99,18,15
AT_41704,Atzbach,969,593,18,0,283,54,128,71,36,2,1
AT_41705,Aurach am Hongar,1376,770,40,0,259,182,197,43,40,1,8
AT_41706,Berg im Attergau,828,517,11,0,299,54,97,37,18,0,1
AT_41707,Desselbrunn,1412,779,14,0,317,188,149,70,32,5,4
AT_41708,Fornach,763,467,15,0,276,53,69,31,17,3,3
AT_41709,Frankenburg am Hausruck,4014,2216,70,0,763,585,483,195,106,7,7
AT_41710,Frankenmarkt,2690,1429,46,0,577,278,288,148,62,13,17
AT_41711,Gampern,2335,1379,40,0,547,240,240,213,80,6,13
AT_41712,Innerschwand am Mondsee,921,480,1,0,294,39,52,66,24,2,2
AT_41713,Lenzing,3928,2058,49,0,426,787,458,191,119,9,19
AT_41714,Manning,653,369,9,0,168,68,54,45,17,4,4
AT_41715,Mondsee,2622,1159,21,0,446,153,190,221,115,6,7
AT_41716,Neukirchen an der Vöckla,2126,1340,43,0,546,238,266,174,60,3,10
AT_41717,Niederthalheim,849,508,16,0,229,64,94,53,37,1,14
AT_41718,Nußdorf am Attersee,896,479,7,0,247,45,92,43,41,2,2
AT_41719,Oberhofen am Irrsee,1278,686,14,0,340,108,106,71,40,1,6
AT_41720,Oberndorf bei Schwanenstadt,1095,591,9,0,202,130,132,74,40,1,3
AT_41721,Oberwang,1374,727,24,0,442,43,149,36,29,2,2
AT_41722,Ottnang am Hausruck,3044,1559,37,0,515,385,378,154,70,3,17
AT_41723,Pfaffing,1180,604,13,0,232,146,108,64,34,1,6
AT_41724,Pilsbach,531,341,9,0,149,91,37,37,16,0,2
AT_41725,Pitzenberg,442,259,5,0,122,34,50,36,9,1,2
AT_41726,Pöndorf,1876,916,24,0,410,179,203,62,31,5,2
AT_41727,Puchkirchen am Trattberg,818,475,9,0,223,73,56,55,47,4,8
AT_41728,Pühret,491,307,10,0,131,54,69,29,9,0,5
AT_41729,Redleiten,404,237,9,0,90,38,72,16,11,1,0
AT_41730,Redlham,1290,719,15,0,235,184,139,89,41,7,9
AT_41731,Regau,5054,2869,57,0,947,619,644,391,168,10,33
AT_41732,Rüstorf,1681,834,17,0,277,207,172,84,60,4,13
AT_41733,Rutzenham,225,156,2,0,66,14,26,28,12,8,0
AT_41734,Sankt Georgen im Attergau,3192,1592,32,0,637,228,368,192,111,12,12
AT_41735,Sankt Lorenz,1911,886,16,0,427,88,136,121,79,2,17
AT_41736,Schlatt,1090,569,22,0,221,115,106,55,47,2,1
AT_41737,Schörfling am Attersee,2731,1352,28,0,435,353,223,208,81,12,12
AT_41738,Schwanenstadt,2984,1505,33,0,466,386,332,207,66,8,7
AT_41739,Seewalchen am Attersee,4511,2432,46,0,753,592,446,344,214,11,26
AT_41740,Steinbach am Attersee,693,416,10,0,201,66,36,62,36,2,3
AT_41741,Straß im Attergau,1175,586,14,0,287,63,134,54,31,0,3
AT_41742,Tiefgraben,2978,1384,18,0,722,129,200,165,133,7,10
AT_41743,Timelkam,4410,2243,32,0,730,638,373,298,134,13,25
AT_41744,Ungenach,1183,675,6,0,324,80,98,115,46,3,3
AT_41745,Unterach am Attersee,1153,494,4,0,234,95,61,63,32,3,2
AT_41746,Vöcklabruck,8967,4628,61,0,1456,1182,742,740,359,37,51
AT_41747,Vöcklamarkt,3774,2068,55,0,808,398,406,247,127,9,18
AT_41748,Weißenkirchen im Attergau,781,447,9,0,262,34,82,36,21,1,2
AT_41749,Weyregg am Attersee,1302,659,14,0,262,126,102,104,47,2,2
AT_41750,Wolfsegg am Hausruck,1510,821,20,0,301,204,121,114,44,10,7
AT_41751,Zell am Moos,1232,668,9,0,336,73,107,73,55,4,11
AT_41752,Zell am Pettenfirst,1012,547,11,0,239,90,84,80,35,3,5
AT_41799,Wahlkarten - Vöcklabruck,0,9937,124,0,3086,2477,1348,1880,837,69,116
AT_41801,Aichkirchen,451,270,7,0,146,17,56,24,20,0,0
AT_41802,Bachmanning,505,303,3,0,124,52,66,40,17,1,0
AT_41803,Bad Wimsbach-Neydharting,2014,1202,27,0,526,251,206,106,72,2,12
AT_41804,Buchkirchen,3294,1808,26,0,585,447,367,224,132,9,18
AT_41805,Eberstalzell,2048,1136,18,0,482,116,319,111,72,5,13
AT_41806,Edt bei Lambach,1758,936,18,0,362,210,195,83,58,5,5
AT_41807,Fischlham,1086,613,12,0,266,116,109,63,40,1,6
AT_41808,Gunskirchen,4638,2400,48,0,846,552,538,228,157,11,20
AT_41809,Holzhausen,769,416,7,0,153,94,80,45,34,0,3
AT_41810,Krenglbach,2581,1485,34,0,454,387,286,164,141,7,12
AT_41811,Lambach,2354,1052,17,0,340,260,231,124,65,4,11
AT_41812,Marchtrenk,9722,4850,106,0,1171,1497,1210,469,322,20,55
AT_41813,Neukirchen bei Lambach,731,426,8,0,189,64,88,37,36,2,2
AT_41814,Offenhausen,1281,739,12,0,309,115,169,68,58,3,5
AT_41815,Pennewang,726,428,8,0,231,50,71,32,33,2,1
AT_41816,Pichl bei Wels,2220,1295,16,0,462,296,265,148,95,3,10
AT_41817,Sattledt,1985,1071,20,0,411,219,275,62,78,2,4
AT_41818,Schleißheim,1052,596,10,0,229,100,129,63,51,4,10
AT_41819,Sipbachzell,1577,905,11,0,382,144,180,102,80,3,3
AT_41820,Stadl-Paura,3608,1635,33,0,391,442,438,187,118,15,11
AT_41821,Steinerkirchen an der Traun,1867,1097,16,0,523,126,236,125,64,1,6
AT_41822,Steinhaus,1734,1056,16,0,363,167,327,104,74,2,3
AT_41823,Thalheim bei Wels,4220,2278,28,0,802,450,432,329,206,12,19
AT_41824,Weißkirchen an der Traun,2661,1584,26,0,572,369,309,170,116,6,16
AT_41899,Wahlkarten - Wels-Land,0,4973,69,0,1473,1258,876,783,454,20,40
AT_50101,Salzburg,99153,43237,455,0,14959,8347,5698,8531,3920,594,733
AT_50199,Wahlkarten - Salzburg Stadt,0,12895,62,0,4272,2523,1179,3269,1182,181,227
AT_50201,Abtenau,4480,2409,52,0,1347,411,226,185,173,3,12
AT_50202,Adnet,2826,1590,28,0,792,242,187,216,109,12,4
AT_50203,Annaberg-Lungötz,1715,930,13,0,532,163,136,48,32,3,3
AT_50204,Golling an der Salzach,3041,1546,24,0,656,291,226,192,136,8,13
AT_50205,Hallein,13927,6579,87,0,2031,1659,1039,1066,566,53,78
AT_50206,Krispl,694,415,3,0,259,54,51,26,17,3,2
AT_50207,Kuchl,5467,2926,40,0,1436,398,379,397,232,15,29
AT_50208,Oberalm,3264,1728,18,0,656,302,250,316,155,14,17
AT_50209,Puch bei Hallein,3427,1618,21,0,687,274,203,235,163,15,20
AT_50210,Rußbach am Paß Gschütt,624,299,7,0,143,62,47,21,15,0,4
AT_50211,Sankt Koloman,1350,731,15,0,467,60,100,42,39,5,3
AT_50212,Scheffau am Tennengebirge,1103,557,7,0,312,77,87,36,33,1,4
AT_50213,Bad Vigaun,1567,835,16,0,400,119,119,113,61,2,5
AT_50299,Wahlkarten - Hallein,0,3769,29,0,1434,772,373,761,314,34,52
AT_50301,Anif,3115,1556,10,0,715,199,235,235,144,9,9
AT_50302,Anthering,2868,1537,40,0,783,158,163,238,130,9,16
AT_50303,Bergheim,3984,2216,49,0,1086,258,274,317,193,22,17
AT_50304,Berndorf bei Salzburg,1385,650,13,0,319,87,92,70,52,4,13
AT_50305,Bürmoos,3698,1785,40,0,384,591,337,253,148,10,22
AT_50306,Dorfbeuern,1219,648,15,0,370,69,67,62,56,3,6
AT_50307,Ebenau,1103,552,6,0,298,54,86,57,40,4,7
AT_50308,Elixhausen,2354,1395,18,0,738,200,140,172,113,5,9
AT_50309,Elsbethen,4249,2321,18,0,1036,264,283,408,274,13,25
AT_50310,Eugendorf,5310,2861,36,0,1342,363,455,374,242,20,29
AT_50311,Faistenau,2407,1252,31,0,602,116,282,115,87,10,9
AT_50312,Fuschl am See,1130,603,5,0,333,53,78,66,58,2,8
AT_50313,Göming,601,412,3,0,244,39,50,41,27,5,3
AT_50314,Grödig,5123,2485,27,0,991,510,399,321,198,19,20
AT_50315,Großgmain,1864,899,5,0,370,122,179,125,82,6,10
AT_50316,Hallwang,3277,1694,21,0,727,242,243,269,145,22,25
AT_50317,Henndorf am Wallersee,3748,1909,30,0,838,261,333,242,180,13,12
AT_50318,Hintersee,355,172,6,0,98,22,28,9,9,0,0
AT_50319,Hof bei Salzburg,2708,1242,13,0,607,166,160,161,120,3,12
AT_50320,Köstendorf,2088,1071,17,0,555,151,133,109,94,4,8
AT_50321,Koppl,2721,1385,21,0,632,173,185,215,139,3,17
AT_50322,Lamprechtshausen,2907,1506,22,0,672,218,256,170,139,9,20
AT_50323,Mattsee,2503,1308,17,0,663,148,128,195,136,6,15
AT_50324,Neumarkt am Wallersee,4517,2055,42,0,758,357,399,273,184,12,30
AT_50325,Nußdorf am Haunsberg,1873,1056,14,0,567,125,120,144,75,4,7
AT_50326,Oberndorf bei Salzburg,4054,2040,27,0,752,437,298,340,149,18,19
AT_50327,Obertrum am See,3676,2009,32,0,1066,189,233,271,188,13,17
AT_50328,Plainfeld,984,544,12,0,269,63,97,69,27,1,6
AT_50329,Sankt Georgen bei Salzburg,2353,1360,29,0,648,208,207,150,93,9,16
AT_50330,Sankt Gilgen,2916,1318,18,0,641,186,221,131,108,3,10
AT_50331,Schleedorf,844,486,6,0,232,55,116,47,25,1,4
AT_50332,Seeham,1494,590,9,0,295,65,86,74,53,0,8
AT_50335,Straßwalchen,5497,2843,78,0,1279,433,560,258,203,17,15
AT_50336,Strobl,2849,1461,25,0,665,284,214,155,109,4,5
AT_50337,Thalgau,4641,2089,32,0,997,242,344,260,184,12,18
AT_50338,Wals-Siezenheim,10010,5259,73,0,2291,677,873,725,518,45,57
AT_50339,Seekirchen am Wallersee,8112,4186,49,0,1744,530,611,745,428,26,53
AT_50399,Wahlkarten - Salzburg-Umgebung,0,10546,76,0,4028,1832,1129,2193,1040,100,148
AT_50401,Altenmarkt im Pongau,3120,1541,24,0,883,150,241,108,122,5,8
AT_50402,Bad Hofgastein,4992,2252,36,0,1005,515,377,154,141,4,20
AT_50403,Bad Gastein,2724,1179,21,0,475,252,282,64,76,3,6
AT_50404,Bischofshofen,7430,3612,74,0,1301,1118,621,237,211,17,33
AT_50405,Dorfgastein,1285,641,6,0,365,123,85,19,38,0,5
