gisco_id,name,registered,turnout,invalid,blank,FÜGGETLEN KISGAZDAPÁRT,CENTRUM,MUNKÁSPÁRT,MSZP,SZDSZ,MIÉP,FIDESZ MDF,SZABAD DEMOKRATÁK SZÖVETSÉGE,FIDESZ-MDF,MAGYAR IGAZSÁG ÉS ÉLET PÁRJA,MAGYAR SZOCIALISTA PÁRT,REFORM KISGAZDAPÁRT,ÚJ-BAL,MAVEP,MAGYAR  SZOCIALISTA PÁRT,MAGYAR IGAZSÁG ÉS ÉLET PÁRTJA,ÚJ BALOLDAL,RKGP,MRP,SZOCIÁLDEMOKRATA PÁRT,KISGAZDAPÁRT,ÚJ BAL
HU_1091,Karakó,195,146,2,0,4,0,3,0,5,0,0,0,55,0,67,0,0,0,0,10,0,0,0,0,0,0
HU_2662,Katafa,305,232,2,0,0,5,1,0,7,0,0,0,151,0,60,0,0,0,0,6,0,0,0,0,0,0
HU_2995,Káld,951,580,12,0,6,13,9,0,19,0,0,0,303,0,188,2,0,0,0,28,0,0,0,0,0,0
HU_0464,Kám,357,259,5,0,8,15,0,0,8,0,0,0,150,0,66,0,0,0,0,7,0,0,0,0,0,0
HU_3203,Keléd,98,66,1,0,0,2,0,0,1,0,0,0,16,0,46,0,0,0,0,0,0,0,0,0,0,0
HU_1691,Kemeneskápolna,91,70,1,0,1,0,1,0,0,0,0,0,46,0,19,0,0,0,0,2,0,0,0,0,0,0
HU_1224,Kemenesmagasi,803,529,6,0,38,8,6,0,7,0,0,0,293,0,148,2,0,0,0,21,0,0,0,0,0,0
HU_1342,Kemenesmihályfa,476,307,2,0,0,3,3,0,12,0,0,0,156,0,121,1,0,0,0,9,0,0,0,0,0,0
HU_2099,Kemenespálfa,346,228,4,0,6,2,1,0,3,0,0,0,126,0,60,1,0,0,0,25,0,0,0,0,0,0
HU_2448,Kemenessömjén,481,360,1,0,8,2,3,0,20,0,0,0,182,0,134,0,0,0,0,10,0,0,0,0,0,0
HU_2008,Kemenesszentmárton,199,160,0,0,0,1,2,0,8,0,0,0,87,0,58,0,0,0,0,4,0,0,0,0,0,0
HU_2271,Kemestaródfa,200,156,2,0,1,2,1,0,2,0,0,0,105,0,42,0,0,0,0,1,0,0,0,0,0,0
HU_0257,Kenéz,231,153,3,0,2,9,0,0,9,0,0,0,92,0,35,0,0,0,0,3,0,0,0,0,0,0
HU_0993,Kenyeri,834,611,10,0,12,6,4,0,10,0,0,0,407,0,137,3,0,0,0,22,0,0,0,0,0,0
HU_2659,Kercaszomor,220,163,1,0,2,1,3,0,10,0,0,0,111,0,29,1,0,0,0,5,0,0,0,0,0,0
HU_1976,Kerkáskápolna,79,71,0,0,1,0,1,0,2,0,0,0,55,0,10,0,0,0,0,2,0,0,0,0,0,0
HU_1934,Kétvölgy,130,103,1,0,1,4,3,0,4,0,0,0,69,0,19,1,0,0,0,1,0,0,0,0,0,0
HU_1114,Kisrákos,225,169,3,0,2,2,3,0,3,0,0,0,99,0,53,0,0,0,0,4,0,0,0,0,0,0
HU_0595,Kissomlyó,211,151,2,0,0,4,0,0,2,0,0,0,77,0,59,0,0,0,0,7,0,0,0,0,0,0
HU_0250,Kisunyom,327,252,2,0,0,5,8,0,9,0,0,0,117,0,110,0,0,0,0,1,0,0,0,0,0,0
HU_1548,Kiszsidány,86,70,1,0,0,2,2,0,1,0,0,0,49,0,14,0,0,0,0,1,0,0,0,0,0,0
HU_1302,Kondorfa,577,434,9,0,8,14,4,0,10,0,0,0,318,0,65,1,0,0,0,5,0,0,0,0,0,0
HU_0419,Köcsk,269,182,1,0,4,0,5,0,6,0,0,0,80,0,80,0,0,0,0,6,0,0,0,0,0,0
HU_1353,Körmend,9827,7266,62,0,44,339,44,0,265,0,0,0,4040,0,2159,5,0,0,0,308,0,0,0,0,0,0
HU_1683,Kõszeg,9115,6959,83,0,45,232,45,0,376,0,0,0,3918,0,2088,9,0,0,0,163,0,0,0,0,0,0
HU_0574,Kõszegdoroszló,200,152,3,0,6,3,2,0,9,0,0,0,92,0,32,1,0,0,0,4,0,0,0,0,0,0
HU_2604,Kõszegpaty,177,150,10,0,2,1,0,0,5,0,0,0,102,0,25,0,0,0,0,5,0,0,0,0,0,0
HU_2010,Kõszegszerdahely,362,298,1,0,2,12,5,0,16,0,0,0,153,0,99,1,0,0,0,9,0,0,0,0,0,0
HU_2908,Lócs,112,86,1,0,1,1,1,0,1,0,0,0,56,0,23,0,0,0,0,2,0,0,0,0,0,0
HU_1402,Lukácsháza,796,623,6,0,5,26,7,0,19,0,0,0,370,0,170,2,0,0,0,18,0,0,0,0,0,0
HU_0322,Magyarlak,674,512,4,0,1,13,4,0,15,0,0,0,356,0,103,0,0,0,0,16,0,0,0,0,0,0
HU_2728,Magyarnádalja,157,136,1,0,0,5,2,0,8,0,0,0,91,0,24,0,0,0,0,5,0,0,0,0,0,0
HU_1728,Magyarszecsõd,397,264,2,0,2,13,3,0,11,0,0,0,170,0,59,0,0,0,0,4,0,0,0,0,0,0
HU_2542,Magyarszombatfa,257,218,2,0,0,5,0,0,5,0,0,0,127,0,64,1,0,0,0,14,0,0,0,0,0,0
HU_2576,Meggyeskovácsi,604,373,7,0,1,3,9,0,14,0,0,0,196,0,126,0,0,0,0,17,0,0,0,0,0,0
HU_3087,Megyehíd,251,184,1,0,1,4,5,0,6,0,0,0,115,0,45,0,0,0,0,7,0,0,0,0,0,0
HU_1480,Mersevát,457,367,4,0,8,9,4,0,10,0,0,0,203,0,124,0,0,0,0,5,0,0,0,0,0,0
HU_3187,Mesterháza,147,117,2,0,3,1,9,0,2,0,0,0,43,0,52,0,0,0,0,5,0,0,0,0,0,0
HU_1572,Mesteri,234,171,0,0,1,1,4,0,3,0,0,0,68,0,90,1,0,0,0,3,0,0,0,0,0,0
HU_3283,Meszlen,196,175,4,0,1,1,2,0,0,0,0,0,115,0,47,0,0,0,0,5,0,0,0,0,0,0
HU_3059,Mikosszéplak,276,171,3,0,2,4,1,0,4,0,0,0,77,0,75,0,0,0,0,5,0,0,0,0,0,0
HU_0329,Molnaszecsõd,330,248,0,0,2,6,12,0,7,0,0,0,155,0,42,0,0,0,0,24,0,0,0,0,0,0
HU_0928,Nagygeresd,270,188,4,0,2,2,13,0,5,0,0,0,58,0,100,2,0,0,0,2,0,0,0,0,0,0
HU_3292,Nagykölked,99,82,0,0,1,1,0,0,6,0,0,0,34,0,38,0,0,0,0,2,0,0,0,0,0,0
HU_1506,Nagymizdó,132,125,2,0,6,1,0,0,4,0,0,0,99,0,13,0,0,0,0,0,0,0,0,0,0,0
HU_2986,Nagyrákos,264,189,5,0,2,3,1,0,4,0,0,0,117,0,49,0,0,0,0,8,0,0,0,0,0,0
HU_2614,Nagysimonyi,807,583,8,0,2,5,5,0,15,0,0,0,310,0,202,1,0,0,0,35,0,0,0,0,0,0
HU_2483,Nagytilaj,155,109,0,0,0,0,0,0,1,0,0,0,89,0,16,0,0,0,0,3,0,0,0,0,0,0
HU_0204,Narda,421,361,6,0,8,6,0,0,11,0,0,0,273,0,51,1,0,0,0,5,0,0,0,0,0,0
HU_0671,Nádasd,1067,739,12,0,9,28,5,0,23,0,0,0,458,0,185,0,0,0,0,19,0,0,0,0,0,0
HU_1736,Nárai,859,640,8,0,1,23,8,0,18,0,0,0,429,0,132,0,0,0,0,21,0,0,0,0,0,0
HU_2450,Nemesbõd,498,381,6,0,3,11,2,0,28,0,0,0,225,0,97,0,0,0,0,9,0,0,0,0,0,0
HU_2332,Nemescsó,252,194,3,0,4,5,2,0,9,0,0,0,134,0,32,0,0,0,0,5,0,0,0,0,0,0
HU_0367,Nemeskeresztúr,293,222,3,0,4,1,1,0,3,0,0,0,116,0,72,0,0,0,0,22,0,0,0,0,0,0
HU_0283,Nemeskocs,264,219,1,0,1,5,7,0,4,0,0,0,106,0,73,0,0,0,0,22,0,0,0,0,0,0
HU_2405,Nemeskolta,287,196,7,0,0,5,3,0,8,0,0,0,75,0,92,2,0,0,0,4,0,0,0,0,0,0
HU_2624,Nemesládony,124,88,0,0,0,0,1,0,0,0,0,0,52,0,31,0,0,0,0,4,0,0,0,0,0,0
HU_3155,Nemesmedves,15,9,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0967,Nemesrempehollós,246,184,1,0,0,4,1,0,6,0,0,0,98,0,66,2,0,0,0,6,0,0,0,0,0,0
HU_1084,Nick,451,342,7,0,18,15,6,0,13,0,0,0,168,0,107,0,0,0,0,8,0,0,0,0,0,0
HU_2231,Nyõgér,299,250,1,0,0,6,2,0,5,0,0,0,171,0,56,0,0,0,0,9,0,0,0,0,0,0
HU_1974,Olaszfa,422,254,3,0,3,4,2,0,3,0,0,0,183,0,46,0,0,0,0,10,0,0,0,0,0,0
HU_1709,Orfalu,56,48,0,0,0,0,0,0,2,0,0,0,32,0,12,0,0,0,0,2,0,0,0,0,0,0
HU_3262,Ostffyasszonyfa,690,443,10,0,22,5,6,0,18,0,0,0,209,0,161,2,0,0,0,10,0,0,0,0,0,0
HU_0766,Oszkó,563,391,7,0,12,5,1,0,2,0,0,0,279,0,79,2,0,0,0,4,0,0,0,0,0,0
HU_2204,Ólmod,79,72,2,0,2,2,0,0,3,0,0,0,51,0,8,1,0,0,0,3,0,0,0,0,0,0
HU_1204,Ölbõ,624,406,3,0,20,7,17,0,16,0,0,0,182,0,156,0,0,0,0,5,0,0,0,0,0,0
HU_1345,Õrimagyarósd,224,169,4,0,2,5,2,0,3,0,0,0,120,0,30,1,0,0,0,2,0,0,0,0,0,0
HU_1063,Õriszentpéter,1016,787,3,0,2,22,4,0,34,0,0,0,464,0,229,0,0,0,0,29,0,0,0,0,0,0
HU_2310,Pankasz,402,300,11,0,0,8,5,0,4,0,0,0,122,0,139,0,0,0,0,11,0,0,0,0,0,0
HU_0716,Pácsony,254,200,1,0,0,2,0,0,1,0,0,0,130,0,63,0,0,0,0,3,0,0,0,0,0,0
HU_1406,Pápoc,355,253,2,0,0,3,2,0,0,0,0,0,191,0,50,0,0,0,0,5,0,0,0,0,0,0
HU_1498,Pecöl,676,466,4,0,3,11,25,0,21,0,0,0,246,0,147,1,0,0,0,8,0,0,0,0,0,0
HU_1368,Perenye,515,425,7,0,3,9,6,0,23,0,0,0,291,0,75,4,0,0,0,7,0,0,0,0,0,0
HU_0888,Peresznye,477,345,2,0,5,8,5,0,6,0,0,0,284,0,29,0,0,0,0,6,0,0,0,0,0,0
HU_1157,Petõmihályfa,202,138,6,0,0,3,0,0,2,0,0,0,105,0,17,0,0,0,0,5,0,0,0,0,0,0
HU_0624,Pinkamindszent,137,108,4,0,6,6,0,0,3,0,0,0,63,0,25,0,0,0,0,1,0,0,0,0,0,0
HU_2036,Pornóapáti,301,230,4,0,2,3,2,0,12,0,0,0,163,0,39,0,0,0,0,5,0,0,0,0,0,0
HU_2989,Porpác,130,108,1,0,2,1,1,0,5,0,0,0,57,0,34,1,0,0,0,6,0,0,0,0,0,0
HU_1567,Pósfa,238,200,1,0,3,2,6,0,5,0,0,0,119,0,63,0,0,0,0,1,0,0,0,0,0,0
HU_1031,Pusztacsó,133,110,3,0,2,0,0,0,4,0,0,0,83,0,17,0,0,0,0,1,0,0,0,0,0,0
HU_0727,Püspökmolnári,768,559,11,0,3,8,10,0,24,0,0,0,403,0,81,2,0,0,0,17,0,0,0,0,0,0
HU_2673,Rábagyarmat,691,493,4,0,3,17,0,0,10,0,0,0,368,0,76,0,0,0,0,15,0,0,0,0,0,0
HU_0319,Rábahídvég,848,512,4,0,6,5,16,0,19,0,0,0,307,0,140,1,0,0,0,14,0,0,0,0,0,0
HU_2607,Rábapaty,1350,966,12,0,13,21,19,0,37,0,0,0,485,0,364,0,0,0,0,15,0,0,0,0,0,0
HU_1799,Rábatöttös,209,163,0,0,0,3,3,0,7,0,0,0,98,0,51,0,0,0,0,1,0,0,0,0,0,0
HU_0755,Rádóckölked,237,169,4,0,0,4,1,0,8,0,0,0,77,0,63,0,0,0,0,12,0,0,0,0,0,0
HU_2386,Rátót,222,186,2,0,0,12,0,0,16,0,0,0,100,0,46,0,0,0,0,10,0,0,0,0,0,0
HU_3088,Répcelak,2350,1836,5,0,26,49,26,0,66,0,0,0,947,0,644,2,0,0,0,71,0,0,0,0,0,0
HU_2862,Répceszentgyörgy,112,97,0,0,1,2,0,0,3,0,0,0,58,0,29,0,0,0,0,4,0,0,0,0,0,0
HU_2680,Rönök,363,238,4,0,2,10,1,0,8,0,0,0,153,0,54,0,0,0,0,6,0,0,0,0,0,0
HU_1059,Rum,877,650,15,0,5,22,10,0,21,0,0,0,355,0,206,1,0,0,0,15,0,0,0,0,0,0
HU_1057,Sajtoskál,254,180,3,0,1,4,1,0,5,0,0,0,126,0,31,4,0,0,0,5,0,0,0,0,0,0
HU_1888,Salköveskút,325,243,4,0,0,7,6,0,3,0,0,0,170,0,50,0,0,0,0,3,0,0,0,0,0,0
HU_0978,Sárfimizdó,94,68,1,0,6,0,4,0,0,0,0,0,42,0,15,0,0,0,0,0,0,0,0,0,0,0
HU_2130,Sárvár,12689,9321,91,0,41,267,126,0,392,0,0,0,4491,0,3701,7,0,0,0,205,0,0,0,0,0,0
HU_1027,Sé,807,625,9,0,0,33,5,0,55,0,0,0,327,0,176,0,0,0,0,20,0,0,0,0,0,0
HU_2676,Simaság,528,380,5,0,2,4,2,0,5,0,0,0,228,0,119,6,0,0,0,9,0,0,0,0,0,0
HU_3074,Sitke,548,372,6,0,12,8,4,0,9,0,0,0,221,0,102,1,0,0,0,9,0,0,0,0,0,0
HU_0717,Sorkifalud,553,413,3,0,3,9,1,0,18,0,0,0,221,0,150,1,0,0,0,7,0,0,0,0,0,0
HU_2796,Sorkikápolna,218,159,2,0,0,7,6,0,6,0,0,0,79,0,40,0,0,0,0,19,0,0,0,0,0,0
HU_2969,Sorokpolány,645,446,7,0,1,14,17,0,21,0,0,0,216,0,161,3,0,0,0,6,0,0,0,0,0,0
HU_2298,Sótony,544,370,9,0,1,8,13,0,10,0,0,0,255,0,60,0,0,0,0,14,0,0,0,0,0,0
HU_2480,Söpte,656,487,1,0,12,19,4,0,18,0,0,0,231,0,198,1,0,0,0,3,0,0,0,0,0,0
HU_1650,Szaknyér,57,51,0,0,6,1,2,0,0,0,0,0,34,0,4,1,0,0,0,3,0,0,0,0,0,0
HU_2093,Szakonyfalu,292,245,1,0,0,8,2,0,4,0,0,0,189,0,39,0,0,0,0,2,0,0,0,0,0,0
HU_1022,Szalafõ,202,166,4,0,0,4,0,0,4,0,0,0,90,0,53,0,0,0,0,11,0,0,0,0,0,0
HU_1772,Szarvaskend,195,143,4,0,2,2,1,0,0,0,0,0,115,0,9,0,0,0,0,10,0,0,0,0,0,0
HU_0244,Szatta,80,69,2,0,0,3,0,0,6,0,0,0,39,0,17,0,0,0,0,2,0,0,0,0,0,0
HU_3317,Szeleste,561,376,6,0,9,5,4,0,13,0,0,0,234,0,95,1,0,0,0,9,0,0,0,0,0,0
HU_2799,Szemenye,286,190,2,0,0,6,3,0,9,0,0,0,108,0,62,0,0,0,0,0,0,0,0,0,0,0
HU_3158,Szentgotthárd,6848,5233,48,0,21,200,50,0,253,0,0,0,2986,0,1549,5,0,0,0,121,0,0,0,0,0,0
HU_2125,Szentpéterfa,855,675,4,0,7,22,4,0,24,0,0,0,540,0,66,0,0,0,0,8,0,0,0,0,0,0
HU_2779,Szergény,338,241,1,0,6,7,3,0,2,0,0,0,138,0,76,1,0,0,0,7,0,0,0,0,0,0
HU_0300,Szombathely,66199,50462,600,0,110,2491,610,0,4435,0,0,0,22524,0,18072,23,0,0,0,1597,0,0,0,0,0,0
HU_1952,Szõce,321,259,0,0,2,1,2,0,4,0,0,0,211,0,25,0,0,0,0,14,0,0,0,0,0,0
HU_1621,Tanakajd,559,427,9,0,0,18,7,0,15,0,0,0,221,0,144,0,0,0,0,13,0,0,0,0,0,0
HU_3204,Táplánszentkereszt,1887,1333,13,0,5,47,42,0,77,0,0,0,705,0,414,0,0,0,0,30,0,0,0,0,0,0
HU_2956,Telekes,413,255,6,0,2,1,3,0,2,0,0,0,148,0,88,1,0,0,0,4,0,0,0,0,0,0
HU_0922,Tokorcs,233,181,0,0,0,4,5,0,8,0,0,0,105,0,56,0,0,0,0,3,0,0,0,0,0,0
HU_1233,Tompaládony,305,244,3,0,6,5,4,0,4,0,0,0,142,0,71,4,0,0,0,5,0,0,0,0,0,0
HU_3408,Tormásliget,289,182,4,0,2,2,1,0,4,0,0,0,92,0,73,0,0,0,0,4,0,0,0,0,0,0
HU_2987,Torony,1244,786,15,0,6,23,10,0,21,0,0,0,397,0,305,0,0,0,0,9,0,0,0,0,0,0
HU_0516,Tömörd,218,179,5,0,3,4,4,0,2,0,0,0,107,0,53,0,0,0,0,1,0,0,0,0,0,0
HU_2153,Uraiújfalu,763,506,2,0,13,21,6,0,13,0,0,0,175,0,268,1,0,0,0,7,0,0,0,0,0,0
HU_0288,Vasalja,284,235,1,0,0,15,0,0,5,0,0,0,162,0,45,0,0,0,0,7,0,0,0,0,0,0
HU_2039,Vasasszonyfa,312,254,1,0,2,3,0,0,5,0,0,0,204,0,34,0,0,0,0,5,0,0,0,0,0,0
HU_1533,Vasegerszeg,335,255,2,0,5,4,8,0,2,0,0,0,170,0,58,1,0,0,0,5,0,0,0,0,0,0
HU_2034,Vashosszúfalu,394,292,3,0,3,2,3,0,10,0,0,0,146,0,118,0,0,0,0,7,0,0,0,0,0,0
HU_3070,Vaskeresztes,272,227,3,0,6,1,1,0,14,0,0,0,161,0,36,0,0,0,0,5,0,0,0,0,0,0
HU_2598,Vassurány,699,505,11,0,2,17,5,0,25,0,0,0,254,0,186,0,0,0,0,5,0,0,0,0,0,0
HU_1163,Vasszentmihály,308,236,0,0,1,6,2,0,5,0,0,0,159,0,60,0,0,0,0,3,0,0,0,0,0,0
HU_2937,Vasszécseny,1066,826,13,0,3,33,11,0,42,0,0,0,427,0,268,0,0,0,0,29,0,0,0,0,0,0
HU_1210,Vasszilvágy,290,225,0,0,0,5,10,0,12,0,0,0,113,0,78,0,0,0,0,7,0,0,0,0,0,0
HU_0469,Vasvár,3717,2688,22,0,21,84,18,0,84,0,0,0,1594,0,775,3,0,0,0,87,0,0,0,0,0,0
HU_3105,Vámoscsalád,309,220,8,0,4,8,7,0,3,0,0,0,126,0,55,1,0,0,0,8,0,0,0,0,0,0
HU_0919,Vásárosmiske,308,244,4,0,3,3,0,0,4,0,0,0,159,0,61,0,0,0,0,10,0,0,0,0,0,0
HU_0224,Vát,549,409,10,0,3,13,2,0,14,0,0,0,194,0,161,0,0,0,0,12,0,0,0,0,0,0
HU_2600,Velem,298,261,3,0,4,6,2,0,10,0,0,0,174,0,42,0,0,0,0,20,0,0,0,0,0,0
HU_1843,Velemér,79,67,2,0,0,0,0,0,1,0,0,0,53,0,9,0,0,0,0,2,0,0,0,0,0,0
HU_2642,Vép,2750,1853,18,0,8,65,27,0,93,0,0,0,955,0,649,3,0,0,0,35,0,0,0,0,0,0
HU_0794,Viszák,256,201,0,0,3,5,0,0,4,0,0,0,113,0,70,0,0,0,0,6,0,0,0,0,0,0
HU_0314,Vönöck,678,492,8,0,19,6,6,0,9,0,0,0,265,0,160,0,0,0,0,19,0,0,0,0,0,0
HU_1229,Zsennye,83,74,0,0,1,3,2,0,5,0,0,0,35,0,24,2,0,0,0,2,0,0,0,0,0,0
HU_2164,Zsédeny,188,154,7,0,3,1,3,0,1,0,0,0,81,0,56,0,0,0,0,2,0,0,0,0,0,0
HU_0730,Adásztevel,715,485,6,0,11,14,11,0,8,11,0,0,297,0,124,0,0,0,0,0,0,0,0,0,3,0
HU_3130,Adorjánháza,368,241,5,0,5,3,1,0,7,5,0,0,138,0,76,0,0,0,0,0,0,0,0,0,1,0
HU_0667,Ajka,26265,19277,159,0,37,473,260,0,1552,460,0,0,7656,0,8606,0,0,0,0,0,0,0,0,0,32,42
HU_3052,Alsóörs,1149,984,10,0,4,43,9,0,32,20,0,0,601,0,263,0,0,0,0,0,0,0,0,0,2,0
HU_2837,Apácatorna,167,110,1,0,1,1,4,0,6,4,0,0,50,0,41,0,0,0,0,0,0,0,0,0,1,1
HU_0733,Aszófõ,283,234,1,0,0,13,0,0,11,17,0,0,125,0,66,0,0,0,0,0,0,0,0,0,0,1
HU_0456,Ábrahámhegy,461,384,4,0,6,7,7,0,14,16,0,0,222,0,108,0,0,0,0,0,0,0,0,0,0,0
HU_2232,Badacsonytomaj,2037,1541,10,0,11,63,34,0,42,89,0,0,633,0,646,0,0,0,0,0,0,0,0,0,11,2
HU_0326,Badacsonytördemic,773,554,9,0,6,19,50,0,21,32,0,0,257,0,155,0,0,0,0,0,0,0,0,0,5,0
HU_2374,Bakonybél,1190,807,16,0,2,18,13,0,127,29,0,0,404,0,194,0,0,0,0,0,0,0,0,0,4,0
HU_2951,Bakonyjákó,536,388,8,0,1,41,5,0,6,7,0,0,229,0,91,0,0,0,0,0,0,0,0,0,0,0
HU_0728,Bakonykoppány,210,151,1,0,1,3,1,0,6,4,0,0,99,0,36,0,0,0,0,0,0,0,0,0,0,0
HU_2599,Bakonynána,773,524,9,0,0,27,9,0,23,11,0,0,242,0,203,0,0,0,0,0,0,0,0,0,0,0
HU_3041,Bakonyoszlop,400,280,6,0,0,17,7,0,32,13,0,0,136,0,69,0,0,0,0,0,0,0,0,0,0,0
HU_0632,Bakonypölöske,345,228,2,0,0,3,6,0,11,2,0,0,95,0,108,0,0,0,0,0,0,0,0,0,1,0
HU_2990,Bakonyság,85,68,3,0,2,0,0,0,1,0,0,0,53,0,9,0,0,0,0,0,0,0,0,0,0,0
HU_2392,Bakonyszentiván,196,142,2,0,5,4,1,0,3,2,0,0,93,0,31,0,0,0,0,0,0,0,0,0,0,1
HU_2281,Bakonyszentkirály,729,454,9,0,2,9,5,0,14,9,0,0,271,0,135,0,0,0,0,0,0,0,0,0,0,0
HU_2641,Bakonyszücs,293,225,3,0,1,1,3,0,4,1,0,0,168,0,44,0,0,0,0,0,0,0,0,0,0,0
HU_2412,Bakonytamási,600,389,10,0,6,3,8,0,8,10,0,0,215,0,128,0,0,0,0,0,0,0,0,0,1,0
HU_2530,Balatonakali,599,474,1,0,5,21,5,0,20,14,0,0,239,0,165,0,0,0,0,0,0,0,0,0,3,1
HU_0583,Balatonalmádi,6910,5319,41,0,29,252,65,0,291,283,0,0,2497,0,1849,0,0,0,0,0,0,0,0,0,7,5
HU_0307,Balatoncsicsó,144,126,1,0,2,2,7,0,3,6,0,0,62,0,43,0,0,0,0,0,0,0,0,0,0,0
HU_1223,Balatonederics,917,681,12,0,0,22,13,0,15,30,0,0,387,0,196,0,0,0,0,0,0,0,0,0,3,3
HU_2946,Balatonfõkajár,1130,792,9,0,6,19,9,0,28,31,0,0,370,0,317,0,0,0,0,0,0,0,0,0,3,0
HU_2117,Balatonfüred,11086,8495,82,0,26,354,95,0,420,370,0,0,3786,0,3353,0,0,0,0,0,0,0,0,0,4,5
HU_0221,Balatonfûzfõ,3526,2760,12,0,15,192,47,0,121,90,0,0,1018,0,1256,0,0,0,0,0,0,0,0,0,4,5
HU_0363,Balatonhenye,127,85,2,0,0,8,1,0,4,2,0,0,44,0,20,0,0,0,0,0,0,0,0,0,4,0
HU_0514,Balatonkenese,2927,2145,27,0,9,90,33,0,105,108,0,0,964,0,807,0,0,0,0,0,0,0,0,0,1,1
HU_3384,Balatonrendes,132,107,0,0,1,4,0,0,4,12,0,0,58,0,26,0,0,0,0,0,0,0,0,0,2,0
HU_1715,Balatonszepezd,370,289,2,0,3,11,1,0,10,14,0,0,135,0,113,0,0,0,0,0,0,0,0,0,0,0
HU_2850,Balatonszõlõs,367,278,5,0,0,16,1,0,14,14,0,0,127,0,101,0,0,0,0,0,0,0,0,0,0,0
HU_1556,Balatonudvari,315,250,1,0,0,13,0,0,9,6,0,0,147,0,73,0,0,0,0,0,0,0,0,0,1,0
HU_0355,Balatonvilágos,1041,827,8,0,1,28,9,0,49,21,0,0,267,0,442,0,0,0,0,0,0,0,0,0,1,1
HU_1577,Barnag,90,66,6,0,0,0,0,0,0,2,0,0,43,0,15,0,0,0,0,0,0,0,0,0,0,0
HU_0742,Bazsi,356,250,4,0,8,7,5,0,8,6,0,0,161,0,50,0,0,0,0,0,0,0,0,0,1,0
HU_1417,Bánd,495,402,1,0,0,20,2,0,22,10,0,0,235,0,111,0,0,0,0,0,0,0,0,0,0,1
HU_3312,Berhida,4508,2742,31,0,17,104,73,0,159,81,0,0,1076,0,1192,0,0,0,0,0,0,0,0,0,9,0
HU_2290,Béb,191,154,0,0,2,0,2,0,5,1,0,0,116,0,28,0,0,0,0,0,0,0,0,0,0,0
HU_2705,Békás,194,155,2,0,1,1,0,0,1,24,0,0,99,0,26,0,0,0,0,0,0,0,0,0,1,0
HU_0432,Bodorfa,101,73,4,0,1,1,0,0,1,1,0,0,39,0,26,0,0,0,0,0,0,0,0,0,0,0
HU_0476,Borszörcsök,313,245,8,0,2,1,4,0,8,9,0,0,160,0,52,0,0,0,0,0,0,0,0,0,1,0
HU_3025,Borzavár,641,466,5,0,4,18,5,0,22,8,0,0,255,0,147,0,0,0,0,0,0,0,0,0,2,0
HU_3092,Csabrendek,2432,1462,22,0,18,28,21,0,37,42,0,0,802,0,488,0,0,0,0,0,0,0,0,0,4,0
HU_1607,Csajág,723,507,9,0,7,15,13,0,18,6,0,0,205,0,234,0,0,0,0,0,0,0,0,0,0,0
HU_2025,Csehbánya,236,187,1,0,1,1,0,0,16,2,0,0,115,0,50,0,0,0,0,0,0,0,0,0,1,0
HU_2464,Csesznek,459,340,2,0,1,6,3,0,7,10,0,0,235,0,75,0,0,0,0,0,0,0,0,0,1,0
HU_3169,Csetény,1597,1099,11,0,5,22,33,0,78,78,0,0,542,0,328,0,0,0,0,0,0,0,0,0,2,0
HU_0218,Csopak,1461,1157,10,0,7,42,12,0,76,60,0,0,560,0,389,0,0,0,0,0,0,0,0,0,1,0
HU_3287,Csót,872,597,8,0,1,4,2,0,12,10,0,0,368,0,189,0,0,0,0,0,0,0,0,0,3,0
HU_3281,Csögle,595,385,9,0,2,4,7,0,10,10,0,0,219,0,120,0,0,0,0,0,0,0,0,0,3,1
HU_1717,Dabronc,392,246,2,0,9,9,3,0,11,13,0,0,150,0,48,0,0,0,0,0,0,0,0,0,1,0
HU_2823,Dabrony,361,237,4,0,0,1,2,0,6,10,0,0,121,0,93,0,0,0,0,0,0,0,0,0,0,0
HU_2015,Dáka,322,259,0,0,3,6,6,0,12,11,0,0,132,0,89,0,0,0,0,0,0,0,0,0,0,0
HU_3227,Devecser,4140,2406,42,0,9,76,29,0,151,85,0,0,1044,0,956,0,0,0,0,0,0,0,0,0,8,6
HU_1087,Doba,448,323,6,0,2,8,2,0,8,15,0,0,222,0,59,0,0,0,0,0,0,0,0,0,1,0
HU_2947,Döbrönte,205,169,6,0,0,0,4,0,4,2,0,0,111,0,42,0,0,0,0,0,0,0,0,0,0,0
HU_0636,Dörgicse,223,177,0,0,1,5,0,0,6,5,0,0,116,0,43,0,0,0,0,0,0,0,0,0,1,0
HU_0293,Dudar,1371,941,15,0,2,103,13,0,49,34,0,0,390,0,333,0,0,0,0,0,0,0,0,0,1,1
HU_3387,Egeralja,228,174,6,0,0,2,1,0,7,9,0,0,110,0,39,0,0,0,0,0,0,0,0,0,0,0
HU_1044,Egyházaskeszõ,484,294,4,0,4,16,8,0,3,11,0,0,175,0,73,0,0,0,0,0,0,0,0,0,0,0
HU_3394,Eplény,358,275,6,0,0,22,2,0,6,8,0,0,146,0,83,0,0,0,0,0,0,0,0,0,2,0
HU_1025,Farkasgyepû,306,251,4,0,2,9,1,0,10,11,0,0,132,0,81,0,0,0,0,0,0,0,0,0,0,1
