gisco_id,name,registered,turnout,invalid,blank,A-HSP,BM365-DPS-DSŽ-HES-HRS-HSZ-ID-MS-NSH-NV-SU-UDU-ZELENI-ZS,HDZ-HSS-HSP-BUZ-HSLS-HDS-ZDS-HRAST,HKS-HSP-OS,MOST,NS-R,ORaH,UIO,AM,HKDU-HDS-ND,HZ,Centar,SDP-HNS-HSU-HL-A-HSS-ZS,SRP,HGS,KLJUČ,NHPS-NS-R-SHU-ZF-DDS,IDS-PGS-RI,PZ,RF,Ajduković,Bjelajac,Horvat [Mile Horvat],Ljubojević,Milaković,Mirnić,Petrović,Pupovac,Rašković,Todić,Vlahović,NS-R-PSIJ-SHU-ZF-DDS,HDSSB,BDSH,MDS,Knapić,Ahmedi,Balog [Željko Balog],Bosak [Robert Bosak],Kajtazi,Kalanjoš,Kostić,Pichler,Rašljanin,Trischler,Zahirović,Jindra,Bilek,Komak,Za grad,HSR,Bajs,Lacković,Aliti,Avdić,Džomba,Graca,Hodžić [Nedžad Hodžić],Koželj-Horvat,Prljaskaj,Pršić,Salkić,Srebreniković,Sulejmani,Tabaković,Davidović,Pinjuh,DESNO,Dapas,Radin,Zennaro,SDP-HNS-HSU-HL-A-HSS-ZS-SDSS,ŽZ-AM,Jankovics,Juhas
HR_01708,Jelenje,4566,2631,71,0,20,72,639,14,385,0,91,23,41,3,4,2,943,0,0,232,39,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
HR_01716,Jelsa,3444,2194,50,0,11,11,769,23,305,6,28,7,11,5,11,11,895,3,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01724,Josipdol,3165,1905,47,0,13,65,1013,36,220,0,16,8,7,4,0,4,361,0,0,68,13,0,2,0,2,0,3,4,2,0,1,9,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01732,Kali,1736,811,19,0,4,5,282,4,129,0,26,10,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,33,0,0
HR_01759,Kanfanar,1314,753,12,0,4,22,108,0,44,0,7,21,2,0,0,0,170,1,0,32,8,306,0,2,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,3,2,0,0,0,0
HR_01767,Kapela,2535,1288,33,0,8,47,474,12,80,0,27,3,0,0,3,0,461,1,0,78,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01775,Kaptol,2948,1596,30,0,17,32,719,7,116,0,18,17,5,12,0,0,350,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01783,Karlobag,1012,574,7,0,2,7,406,1,48,0,1,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2,0,0
HR_01791,Karlovac,49239,31625,469,0,156,896,11900,273,3914,0,479,129,53,17,26,65,10372,0,0,2212,219,0,31,0,19,8,109,99,64,5,3,168,97,2,2,2,0,63,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,36,0,0,0,2,0,0,1,4,0,9,1,0,1,16,0,0,0,1,0,0,0,16,4,0,0
HR_01805,Kastav,8976,5465,68,0,29,108,1122,6,798,0,158,44,87,5,5,31,2475,0,0,325,73,0,14,0,3,2,15,17,7,0,2,23,14,4,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,1,0,0,0,14,1,24,0,0,2,0,0,0,0,0,4,5,4,0,0,4,0
HR_01813,Kastela,34987,19589,293,0,72,181,9467,79,3920,0,185,280,0,65,129,0,0,0,94,0,0,0,0,0,1,2,0,1,0,0,2,2,1,0,0,56,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4033,720,3,2
HR_01830,Kijevo,355,228,2,0,0,0,192,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0
HR_01848,Kistanje,3022,1563,39,0,8,9,533,2,21,0,3,12,0,3,3,0,0,0,0,0,0,0,0,0,30,15,615,42,46,15,6,649,628,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,164,12,0,1
HR_01856,Klakar,1907,1089,19,0,11,21,628,7,105,0,6,5,0,1,0,0,189,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01864,Klana,1650,1013,24,0,16,27,245,3,99,0,21,4,13,1,1,5,467,0,0,64,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01872,Klanjec,2451,1427,40,0,11,44,346,3,117,0,13,15,5,3,0,0,750,8,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01899,Klenovnik,1658,841,24,0,6,12,232,2,53,0,4,5,4,1,0,0,299,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01902,Klinca Sela,4358,2789,65,0,15,171,889,29,499,0,45,24,6,6,2,6,851,0,0,155,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01929,Klis,3992,2642,57,0,13,20,1304,4,468,0,18,39,0,6,20,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,540,105,0,0
HR_01937,Klostar Ivanic,5306,2807,47,0,22,171,880,15,368,0,36,34,5,6,3,0,1021,0,0,176,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
HR_01945,Klostar Podravski,2576,1508,35,0,13,28,693,1,85,0,19,15,2,0,26,0,329,2,0,68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,170,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01953,Knezevi Vinogradi,4049,1988,46,0,13,12,396,7,49,0,16,2,2,0,0,0,313,0,0,66,10,0,0,0,10,3,156,19,18,3,4,154,126,2,2,0,98,2,0,0,0,0,0,0,0,10,3,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,295,440
HR_01961,Knin,13813,7059,134,0,34,92,3506,29,701,0,62,44,0,20,33,0,0,0,9,0,0,0,0,0,56,33,661,34,39,14,13,748,695,8,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,157,0,0
HR_01970,Komiža,1635,788,27,0,7,6,220,6,70,3,27,3,6,2,2,4,370,5,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01988,Konavle,7353,4573,120,0,20,30,1887,46,982,122,34,23,17,10,18,17,1115,5,4,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
HR_01996,Koncanica,1996,1031,26,0,4,26,222,13,72,0,30,1,2,0,5,0,293,0,0,34,7,0,0,0,1,4,0,5,2,0,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,249,6,2,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
HR_02003,Konjscina,3078,2042,42,0,9,37,811,3,164,0,34,11,5,2,0,0,800,5,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02011,Koprivnica,26781,16840,279,0,119,417,4039,40,1932,1,405,240,47,0,96,0,7694,45,0,813,107,0,0,0,4,1,4,4,3,1,1,9,4,1,0,0,0,0,0,0,0,9,0,43,0,0,0,0,0,0,0,1,0,26,21,21,411,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,1,1,6
HR_02020,Koprivnicki Bregi,1947,1033,23,0,14,34,365,1,89,0,24,11,1,1,2,0,370,2,0,57,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02038,Koprivnicki Ivanec,1813,998,25,0,11,31,457,4,67,0,19,3,5,0,2,0,306,7,0,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02046,Korčula,5330,3356,67,0,19,18,1294,79,443,11,28,11,6,11,3,11,1251,18,5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
HR_02054,Koska,3307,1921,36,0,11,23,867,13,139,0,18,29,4,0,0,0,388,0,0,75,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,278,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
HR_02062,Kotoriba,2592,1592,28,0,9,25,395,5,65,0,43,7,8,5,0,0,760,5,0,73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,0,0,21,2,0,64,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
HR_02089,Kraljevec na Sutli,1378,772,26,0,8,20,292,18,53,0,8,5,2,0,0,0,298,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02097,Kraljevica,3986,2330,33,0,14,38,676,3,300,0,50,14,10,0,0,0,880,6,0,112,72,97,9,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
HR_02119,Krapina,10485,6896,162,0,36,138,2281,15,659,0,120,17,23,5,0,0,2941,21,0,341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,11,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
HR_02127,Krapinske Toplice,4659,2664,68,0,20,74,800,13,321,0,41,5,9,3,0,0,1143,7,0,117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
HR_02135,Kriz,5911,3495,82,0,16,243,828,10,471,0,63,22,18,8,6,0,1472,0,0,198,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02143,Krizevci,17435,10090,141,0,46,277,3739,13,936,0,141,70,16,0,11,0,3760,19,0,670,44,0,0,0,2,0,3,1,3,0,0,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,32,135,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
HR_02151,Krk,6398,3374,60,0,14,50,706,7,414,0,83,53,23,0,0,1,1119,7,0,126,59,625,10,2,1,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HR_02160,Krnjak,1823,774,25,0,4,7,176,4,17,0,2,2,2,0,0,1,142,0,0,18,5,0,1,0,9,8,268,58,39,8,6,306,253,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02178,Krsan,2677,1601,46,0,9,66,251,2,81,0,13,5,9,0,0,0,458,7,0,74,14,551,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,5,0,0,0,0,0,0,2,1,0,0,0,0
HR_02194,Kula Norinska,1459,977,21,0,2,5,427,10,247,9,5,3,1,0,0,2,224,7,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02208,Kutina,19480,11610,246,0,57,458,3847,141,1440,0,225,120,51,22,69,0,4025,0,0,515,0,0,1,25,6,5,20,3,3,2,0,46,20,0,5,101,0,0,0,0,1,2,6,21,0,0,0,0,1,65,0,41,8,16,0,0,0,0,0,1,0,0,0,2,0,0,12,10,0,0,0,0,0,4,1,2,0,2,17
HR_02216,Kutjevo,5461,3026,53,0,37,87,1177,29,190,0,31,21,5,4,0,0,743,0,0,87,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,23,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
HR_02224,Labin,10618,6408,138,0,17,137,369,6,443,0,78,21,12,0,0,0,2294,11,0,255,60,2461,4,10,1,0,4,0,0,1,0,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,10,1,0,3,0,9,8,0,0,0,0,1,35,6,0,0,0,0
HR_02232,Lanisce,322,179,6,0,3,4,63,2,4,0,2,6,0,0,0,0,34,2,0,2,4,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02259,Lasinja,1494,806,13,0,9,56,408,1,81,0,3,9,2,0,3,3,163,0,0,32,3,0,0,0,3,0,7,4,2,1,1,8,5,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02267,Lastovo,890,475,16,0,2,14,153,3,39,4,7,6,1,0,2,2,207,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HR_02275,Legrad,1997,1127,29,0,12,36,303,6,101,0,22,4,1,0,1,0,517,3,0,41,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02283,Lekenik,4989,2862,64,0,24,138,1079,58,328,0,42,14,14,5,8,0,885,0,0,145,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02291,Lepoglava,6703,3597,89,0,26,52,1045,11,222,0,70,11,9,7,3,1,1503,3,0,130,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,355,10,16,3,11,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0
HR_02305,Levanjska Varos,843,476,12,0,8,4,139,1,27,0,3,9,1,0,0,0,113,0,0,32,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,109,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
HR_02313,Lipik,5583,2994,105,0,51,90,1222,10,270,0,44,17,16,5,0,0,766,0,0,113,0,0,0,0,13,10,74,13,12,4,6,120,68,1,5,40,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,0,0,3,24
HR_02321,Lipovljani,2851,1548,30,0,12,66,514,13,220,0,35,7,8,6,7,0,527,0,0,66,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HR_02348,Lisane Ostrovicke,801,410,6,0,1,6,284,1,27,0,1,3,0,2,1,0,0,0,3,0,0,0,0,0,1,2,9,0,0,1,2,13,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,0,0
HR_02356,Ližnjan - Lisignano,3508,2088,39,0,7,63,267,4,149,0,35,16,4,0,0,0,664,5,0,113,9,665,3,2,0,0,3,1,1,0,1,4,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,18,8,0,0,2,2
HR_02364,Lobor,2392,1385,32,0,9,23,465,10,82,0,9,3,3,3,0,0,574,2,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
HR_02372,Lokve,864,547,23,0,6,14,155,7,52,0,17,1,3,2,0,3,222,0,0,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02399,Lovas,1062,678,20,0,8,10,450,7,57,0,3,1,1,0,0,0,75,0,0,23,0,0,0,0,0,0,3,0,0,0,0,3,2,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HR_02402,Lovinac,1035,542,6,0,13,9,376,3,28,0,2,2,0,0,1,0,0,0,5,0,0,0,0,0,2,0,1,4,5,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2,0,0
HR_02429,Lovran,3716,2132,37,0,8,59,291,3,217,0,45,10,41,0,0,0,1008,4,0,93,57,232,3,2,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,0,0,0,0,0,0,0,0,0,3,1,0,0,2,1
HR_02437,Lovrec,1645,1055,10,0,2,3,872,35,78,0,0,6,0,1,12,2,26,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02445,Ludbreg,7776,4821,113,0,16,55,1008,14,298,0,69,16,7,19,0,0,2422,18,0,285,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,438,0,11,5,14,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02453,Lukac,3130,1818,54,0,14,25,842,10,104,0,23,42,5,0,0,0,523,0,0,67,15,0,0,0,2,1,2,0,1,0,0,4,1,0,0,0,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,1
HR_02461,Lupoglav,777,431,13,0,3,31,56,1,31,0,5,4,2,0,0,0,68,1,0,11,5,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02470,Ljubescica,1576,1045,22,0,3,4,644,2,41,0,13,2,2,2,0,0,224,2,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02488,Mace,2084,1104,25,0,6,29,325,2,96,0,10,4,3,2,0,0,493,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02496,Makarska,15214,7953,103,0,48,84,3055,43,1116,20,73,28,12,20,47,33,2960,22,19,259,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1
HR_02500,Mala Subotica,3823,2262,49,0,12,50,510,4,127,0,47,7,10,4,0,0,1149,6,0,114,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,67,0,6,24,19,0,51,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02518,Mali Bukovec,1754,1032,20,0,15,9,313,8,38,0,15,7,2,2,0,0,416,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02526,Mali Lošinj,8002,4291,84,0,36,86,1087,27,521,0,105,43,28,0,0,0,1659,11,0,169,68,289,8,16,5,0,3,3,4,0,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,2,16,2,4,0,1,0
HR_02534,Malinska-Dubasnica,3763,1691,36,0,6,30,485,4,247,0,34,27,8,0,0,0,544,5,0,76,19,158,4,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
HR_02542,Marcana,3778,2218,36,0,9,91,238,6,127,0,17,21,10,0,0,0,697,5,0,91,37,806,2,9,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,6,1,0,0,0,0
HR_02569,Marija Bistrica,5047,2572,74,0,12,165,733,2,262,0,37,29,9,6,0,0,1045,4,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HR_02577,Marijanci,1979,1133,23,0,10,6,436,15,76,0,18,6,7,0,0,0,199,0,0,75,13,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,230,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
HR_02585,Marina,4385,2374,96,0,14,18,886,7,376,0,18,11,0,7,11,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,779,111,0,0
