gisco_id,name,registered,turnout,invalid,blank,FKGP,Centrum,MP,MSZP,SZDSZ,MIÉP,FIDESZ-MDF,RK,ÚB,MAVEP,MRP,SZDP
HU_3076,Oroszlány,16046,11588,132,0,26,268,389,7096,494,195,2957,21,10,0,0,0
HU_2187,Piliscsév,1844,1237,11,0,8,38,19,460,68,76,554,1,2,0,0,0
HU_1466,Pilismarót,1470,996,10,0,16,25,33,377,51,51,432,1,0,0,0,0
HU_3001,Réde,1183,741,12,0,9,14,14,267,13,36,375,1,0,0,0,0
HU_2690,Sárisáp,2330,1606,24,0,6,41,48,918,63,27,477,0,2,0,0,0
HU_3199,Súr,1024,614,12,0,7,13,2,234,12,10,322,1,1,0,0,0
HU_0868,Süttõ,1655,1140,2,0,4,29,24,614,50,23,391,1,2,0,0,0
HU_3351,Szákszend,1242,808,21,0,3,16,8,290,34,33,397,6,0,0,0,0
HU_3349,Szárliget,1654,1234,10,0,7,40,57,702,57,45,312,2,2,0,0,0
HU_2142,Szomor,835,606,4,0,1,23,11,232,21,46,268,0,0,0,0,0
HU_2261,Szomód,1603,1164,12,0,15,49,24,458,55,36,513,2,0,0,0,0
HU_3022,Tardos,1277,858,3,0,3,41,12,422,33,19,324,1,0,0,0,0
HU_1893,Tarján,2170,1545,24,0,18,48,25,537,78,38,777,0,0,0,0,0
HU_2012,Tata,19356,14438,140,0,115,572,267,6594,934,533,5256,18,9,0,0,0
HU_1815,Tatabánya,57485,40697,460,0,73,1374,1016,23289,2580,997,10782,87,39,0,0,0
HU_2098,Tárkány,1248,759,1,0,20,7,9,367,25,25,302,3,0,0,0,0
HU_0875,Tát,4448,3147,42,0,7,112,152,1398,132,69,1233,1,1,0,0,0
HU_1415,Tokod,3469,2422,20,0,8,74,42,1227,111,75,858,1,6,0,0,0
HU_3402,Tokodaltáró,2329,1533,16,0,2,50,71,839,60,40,452,1,2,0,0,0
HU_2763,Úny,529,337,2,0,3,6,6,158,15,26,120,1,0,0,0,0
HU_1725,Várgesztes,434,345,5,0,2,13,5,143,18,14,145,0,0,0,0,0
HU_3258,Vérteskethely,493,365,4,0,3,10,2,127,13,10,195,1,0,0,0,0
HU_1528,Vértessomló,1066,804,4,0,1,29,10,362,38,39,319,1,1,0,0,0
HU_3126,Vértesszõlõs,2148,1648,5,0,4,71,29,807,94,42,596,0,0,0,0,0
HU_2962,Vértestolna,402,286,0,0,7,3,3,124,10,7,132,0,0,0,0,0
HU_1642,Alsópetény,540,384,0,0,2,6,8,180,12,14,162,0,0,0,0,0
HU_0762,Alsótold,215,172,0,0,1,1,3,53,7,8,99,0,0,0,0,0
HU_1365,Balassagyarmat,14271,10740,73,0,29,447,260,4992,559,306,4064,0,10,0,0,0
HU_2434,Bánk,593,454,0,0,4,7,18,154,20,25,225,0,1,0,0,0
HU_2004,Bárna,903,681,6,0,4,3,149,314,7,29,169,0,0,0,0,0
HU_3353,Bátonyterenye,12144,8170,61,0,61,194,1018,4317,255,265,1993,0,6,0,0,0
HU_1201,Becske,532,355,4,0,1,1,7,107,10,23,202,0,0,0,0,0
HU_0238,Bercel,1612,1006,21,0,16,27,20,320,27,63,511,0,1,0,0,0
HU_0903,Berkenye,466,348,4,0,1,9,4,77,16,15,222,0,0,0,0,0
HU_3291,Bér,355,200,0,0,5,4,5,56,18,2,110,0,0,0,0,0
HU_0384,Bokor,119,102,2,0,2,0,2,28,6,2,60,0,0,0,0,0
HU_0989,Borsosberény,775,472,5,0,7,12,21,180,6,9,232,0,0,0,0,0
HU_1423,Buják,1843,1098,20,0,8,16,23,489,21,63,456,0,2,0,0,0
HU_0366,Cered,1082,666,19,0,0,3,42,293,20,12,277,0,0,0,0,0
HU_2193,Cserháthaláp,337,247,5,0,1,2,6,91,7,6,129,0,0,0,0,0
HU_2259,Cserhátsurány,729,491,4,0,0,6,9,141,13,15,303,0,0,0,0,0
HU_3231,Cserhátszentiván,158,131,2,0,3,2,2,44,3,1,72,0,2,0,0,0
HU_2014,Csesztve,294,216,2,0,2,2,5,64,8,7,126,0,0,0,0,0
HU_3027,Csécse,805,498,1,0,1,16,21,267,12,29,150,0,1,0,0,0
HU_0505,Csitár,375,257,1,0,3,2,1,91,7,15,137,0,0,0,0,0
HU_0732,Debercsény,89,74,0,0,0,1,2,12,1,3,54,0,1,0,0,0
HU_1251,Dejtár,1171,863,17,0,3,16,5,284,103,18,417,0,0,0,0,0
HU_0674,Diósjenõ,2246,1426,12,0,4,34,36,408,45,100,786,0,1,0,0,0
HU_2443,Dorogháza,1041,746,15,0,8,9,62,395,14,13,230,0,0,0,0,0
HU_0815,Drégelypalánk,1263,854,7,0,4,23,41,206,17,53,503,0,0,0,0,0
HU_0425,Ecseg,987,575,6,0,4,12,11,293,10,10,211,0,18,0,0,0
HU_1765,Egyházasdengeleg,421,255,1,0,4,6,5,121,5,8,104,0,1,0,0,0
HU_0598,Egyházasgerge,642,436,3,0,9,4,19,226,10,24,141,0,0,0,0,0
HU_2549,Endrefalva,861,403,2,0,7,4,17,232,5,8,128,0,0,0,0,0
HU_2265,Erdõkürt,478,343,3,0,1,11,14,91,11,8,204,0,0,0,0,0
HU_2179,Erdõtarcsa,506,319,3,0,2,6,14,158,10,8,118,0,0,0,0,0
HU_1537,Etes,1179,778,12,0,3,17,67,364,33,12,270,0,0,0,0,0
HU_2158,Érsekvadkert,3032,2159,14,0,7,49,54,682,45,51,1254,0,3,0,0,0
HU_2432,Felsõpetény,570,416,6,0,1,3,6,97,18,13,271,0,1,0,0,0
HU_3331,Felsõtold,155,126,2,0,0,1,1,72,1,0,49,0,0,0,0,0
HU_2566,Galgaguta,628,394,3,0,0,10,8,131,11,16,215,0,0,0,0,0
HU_1849,Garáb,79,72,1,0,1,1,1,25,3,2,38,0,0,0,0,0
HU_0532,Herencsény,585,419,6,0,4,3,5,125,6,6,263,0,1,0,0,0
HU_0399,Héhalom,858,553,11,0,3,5,14,224,9,6,281,0,0,0,0,0
HU_3324,Hollókõ,333,263,1,0,2,5,6,87,3,11,148,0,0,0,0,0
HU_1320,Hont,479,313,2,0,3,3,28,72,7,14,184,0,0,0,0,0
HU_1371,Horpács,161,125,2,0,1,4,5,60,4,4,45,0,0,0,0,0
HU_1687,Hugyag,725,471,9,0,2,3,10,228,4,7,208,0,0,0,0,0
HU_2683,Iliny,160,122,2,0,2,1,0,25,0,4,88,0,0,0,0,0
HU_0332,Ipolytarnóc,402,275,2,0,3,3,6,80,0,14,167,0,0,0,0,0
HU_2931,Ipolyvece,654,437,3,0,15,13,9,103,8,26,260,0,0,0,0,0
HU_0871,Jobbágyi,1742,1148,9,0,5,28,56,632,31,47,334,0,6,0,0,0
HU_1862,Karancsalja,1284,916,11,0,7,22,89,402,37,23,324,0,1,0,0,0
HU_2554,Karancsberény,794,557,12,0,5,9,31,240,16,15,229,0,0,0,0,0
HU_0885,Karancskeszi,1599,1044,24,0,51,20,137,356,29,45,382,0,0,0,0,0
HU_2104,Karancslapujtõ,2234,1514,17,0,10,30,238,559,79,46,535,0,0,0,0,0
HU_2689,Karancsság,849,529,8,0,1,2,32,223,11,19,232,0,1,0,0,0
HU_2838,Kazár,1732,1133,15,0,5,13,345,442,83,17,211,0,2,0,0,0
HU_0864,Kálló,1060,602,4,0,5,6,7,199,7,33,340,0,1,0,0,0
HU_3141,Keszeg,572,380,4,0,1,10,5,135,13,19,192,0,1,0,0,0
HU_1184,Kétbodony,449,324,2,0,1,5,10,104,29,10,162,0,1,0,0,0
HU_2724,Kisbágyon,378,267,6,0,2,1,15,167,6,6,63,0,1,0,0,0
HU_2629,Kisbárkány,188,135,1,0,3,1,5,20,3,2,100,0,0,0,0,0
HU_3320,Kisecset,190,140,3,0,2,4,9,49,8,2,61,0,2,0,0,0
HU_3340,Kishartyán,504,390,4,0,1,4,42,186,5,20,127,0,1,0,0,0
HU_1384,Kozárd,164,139,2,0,1,0,3,51,2,4,76,0,0,0,0,0
HU_1945,Kutasó,91,69,1,0,0,0,2,33,2,1,30,0,0,0,0,0
HU_3039,Legénd,445,268,6,0,0,1,9,85,20,12,134,0,1,0,0,0
HU_0487,Litke,690,435,4,0,4,4,30,197,12,19,165,0,0,0,0,0
HU_2019,Lucfalva,488,352,3,0,6,4,18,117,4,6,193,0,1,0,0,0
HU_0277,Ludányhalászi,1031,550,4,0,5,13,17,222,23,15,251,0,0,0,0,0
HU_2696,Magyargéc,615,468,9,0,1,2,52,167,10,4,223,0,0,0,0,0
HU_3240,Magyarnándor,1016,639,14,0,3,7,12,283,26,15,279,0,0,0,0,0
HU_1464,Márkháza,196,134,0,0,1,0,3,44,4,7,75,0,0,0,0,0
HU_2007,Mátramindszent,770,511,6,0,5,4,33,243,8,9,202,0,1,0,0,0
HU_1937,Mátranovák,1712,1199,17,0,6,24,182,582,19,34,335,0,0,0,0,0
HU_2433,Mátraszele,833,511,7,0,2,8,78,226,19,11,159,0,1,0,0,0
HU_0433,Mátraszõlõs,1331,879,7,0,2,24,16,444,21,27,305,0,33,0,0,0
HU_3352,Mátraterenye,1644,1148,11,0,10,12,226,539,10,31,308,0,1,0,0,0
HU_3010,Mátraverebély,1655,1109,38,0,1,13,117,531,14,42,308,0,45,0,0,0
HU_1322,Mihálygerge,576,451,5,0,7,6,20,205,11,21,176,0,0,0,0,0
HU_2791,Mohora,753,474,2,0,2,11,8,238,17,8,188,0,0,0,0,0
HU_1639,Nagybárkány,520,349,4,0,2,2,15,123,8,2,193,0,0,0,0,0
HU_3428,Nagykeresztúr,231,173,1,0,0,2,12,67,4,3,84,0,0,0,0,0
HU_2110,Nagylóc,1386,876,25,0,7,19,39,363,18,24,381,0,0,0,0,0
HU_2398,Nagyoroszi,1676,1066,16,0,6,34,109,401,51,30,419,0,0,0,0,0
HU_2758,Nemti,654,477,12,0,3,7,71,183,11,20,170,0,0,0,0,0
HU_0979,Nézsa,937,608,16,0,1,15,12,152,25,29,353,0,5,0,0,0
HU_0435,Nógrád,1246,971,17,0,8,18,25,340,28,33,496,0,6,0,0,0
HU_3230,Nógrádkövesd,609,429,3,0,0,11,12,193,8,14,188,0,0,0,0,0
HU_2983,Nógrádmarcal,430,268,6,0,1,1,1,93,2,11,153,0,0,0,0,0
HU_1213,Nógrádmegyer,1314,875,15,0,0,17,48,438,17,26,314,0,0,0,0,0
HU_0838,Nógrádsáp,756,566,3,0,3,8,20,187,10,13,320,0,2,0,0,0
HU_1949,Nógrádsipek,631,404,3,0,2,9,17,108,5,16,244,0,0,0,0,0
HU_2734,Nógrádszakál,482,349,9,0,1,3,14,181,36,6,99,0,0,0,0,0
HU_2942,Nõtincs,937,638,6,0,1,29,11,182,14,19,376,0,0,0,0,0
HU_0324,Õrhalom,877,641,4,0,3,11,13,253,8,44,305,0,0,0,0,0
HU_1931,Õsagárd,284,215,0,0,2,3,8,43,1,11,146,0,1,0,0,0
HU_0588,Palotás,1395,982,10,0,1,23,26,466,36,32,388,0,0,0,0,0
HU_0719,Patak,816,613,9,0,0,13,21,169,10,14,377,0,0,0,0,0
HU_3388,Patvarc,525,407,6,0,4,10,18,129,9,6,225,0,0,0,0,0
HU_0740,Pásztó,8067,5972,92,0,33,115,211,2518,138,220,2625,0,20,0,0,0
HU_1159,Piliny,501,345,1,0,0,4,48,121,14,13,143,0,1,0,0,0
HU_1786,Pusztaberki,112,95,2,0,0,1,2,31,3,2,54,0,0,0,0,0
HU_2382,Rétság,2323,1694,8,0,3,68,80,628,83,82,734,0,8,0,0,0
HU_2888,Rimóc,1439,848,20,0,12,26,49,211,9,30,491,0,0,0,0,0
HU_1219,Romhány,1894,1248,21,0,4,38,45,507,62,67,502,0,2,0,0,0
HU_2578,Salgótarján,36855,26100,243,0,113,920,2275,12731,1593,782,7408,0,35,0,0,0
HU_1252,Ságújfalu,786,460,6,0,4,9,31,226,28,6,150,0,0,0,0,0
HU_2457,Sámsonháza,233,176,2,0,1,2,7,55,3,1,105,0,0,0,0,0
HU_1488,Sóshartyán,619,372,10,0,2,16,21,133,4,5,181,0,0,0,0,0
HU_1979,Szalmatercs,392,301,9,0,16,6,30,102,8,22,108,0,0,0,0,0
HU_1375,Szanda,592,451,12,0,5,9,12,160,7,36,207,0,3,0,0,0
HU_1019,Szarvasgede,406,290,2,0,1,10,9,148,6,7,107,0,0,0,0,0
HU_1532,Szátok,372,243,4,0,0,6,8,61,4,12,148,0,0,0,0,0
HU_0450,Szendehely,1106,845,7,0,13,26,10,270,39,32,447,0,1,0,0,0
HU_0904,Szente,311,245,6,0,0,1,4,66,7,4,157,0,0,0,0,0
HU_2304,Szécsénke,235,190,5,0,1,2,7,39,4,9,123,0,0,0,0,0
HU_0662,Szécsény,5323,3714,44,0,13,112,114,1568,119,177,1565,0,2,0,0,0
HU_3301,Szécsényfelfalu,412,292,11,0,8,1,66,95,8,3,100,0,0,0,0,0
HU_0795,Szilaspogony,291,226,6,0,3,0,25,98,4,6,84,0,0,0,0,0
HU_2163,Szirák,893,532,17,0,2,13,21,239,18,25,140,0,57,0,0,0
HU_2819,Szuha,632,507,10,0,1,23,48,264,15,8,138,0,0,0,0,0
HU_1904,Szurdokpüspöki,1687,1151,15,0,3,7,79,461,25,41,515,0,5,0,0,0
HU_1878,Szügy,1128,808,10,0,3,43,29,370,36,20,297,0,0,0,0,0
HU_3289,Tar,1668,1148,9,0,4,19,60,549,23,17,436,0,31,0,0,0
HU_2417,Tereske,587,362,16,0,3,12,19,148,7,9,147,0,1,0,0,0
HU_0484,Terény,375,287,14,0,1,2,8,77,3,11,171,0,0,0,0,0
HU_0638,Tolmács,623,443,5,0,1,12,30,175,13,13,193,0,1,0,0,0
HU_3091,Vanyarc,1075,616,17,0,7,19,23,213,24,26,287,0,0,0,0,0
HU_2949,Varsány,1385,993,13,0,10,16,39,376,8,36,495,0,0,0,0,0
HU_1032,Vizslás,1112,767,3,0,14,6,135,314,34,16,243,0,2,0,0,0
HU_2166,Zabar,459,276,5,0,6,2,42,101,12,5,103,0,0,0,0,0
HU_2787,Abony,11921,7335,134,0,83,195,173,3095,254,332,3068,0,1,0,0,0
HU_1857,Acsa,1172,702,39,0,3,17,5,236,19,23,360,0,0,0,0,0
HU_3165,Albertirsa,9068,5927,98,0,34,149,96,2655,273,229,2392,0,1,0,0,0
HU_2319,Alsónémedi,3741,2544,42,0,51,87,30,759,113,259,1203,0,0,0,0,0
HU_3356,Apaj,917,560,16,0,6,8,9,273,40,11,192,0,5,0,0,0
HU_1618,Aszód,4586,3334,34,0,19,87,50,1524,125,154,1321,0,20,0,0,0
HU_1010,Áporka,907,665,5,0,17,7,12,326,30,34,234,0,0,0,0,0
HU_0913,Bag,3078,2211,26,0,4,61,19,758,91,100,1132,0,20,0,0,0
HU_1877,Bernecebaráti,777,564,10,0,3,5,10,113,11,16,393,0,3,0,0,0
HU_2509,Bénye,935,613,7,0,2,8,14,285,16,26,255,0,0,0,0,0
HU_0889,Biatorbágy,6718,5126,62,0,47,235,76,1877,315,327,2180,0,7,0,0,0
HU_0340,Budajenõ,981,799,7,0,4,34,9,271,92,60,322,0,0,0,0,0
HU_2346,Budakalász,7376,5752,39,0,16,336,67,2133,427,450,2280,0,4,0,0,0
HU_1205,Budakeszi,10222,8351,53,0,40,468,124,2929,809,644,3280,0,4,0,0,0
HU_2327,Budaörs,18850,14850,127,0,63,783,131,5835,1744,1099,5051,0,17,0,0,0
HU_3202,Bugyi,3994,2454,30,0,24,61,43,892,119,142,1141,0,2,0,0,0
HU_1134,Cegléd,29860,20364,249,0,268,645,245,8552,994,748,8645,0,18,0,0,0
HU_2064,Ceglédbercel,3667,2556,26,0,23,61,26,1017,139,116,1145,0,3,0,0,0
HU_0518,Csemõ,3065,1653,18,0,23,41,34,601,55,50,830,0,1,0,0,0
HU_1847,Csévharaszt,1387,829,12,0,6,26,25,307,21,88,343,0,1,0,0,0
HU_0682,Csobánka,2080,1461,15,0,8,61,15,470,175,76,639,0,2,0,0,0
HU_3311,Csomád,644,424,9,0,1,11,11,136,31,27,196,0,2,0,0,0
HU_2280,Csömör,5527,4215,27,0,20,260,45,1620,323,258,1658,0,4,0,0,0
HU_2698,Csõvár,557,379,8,0,4,13,3,121,15,16,199,0,0,0,0,0
HU_0924,Dabas,12252,7968,73,0,63,204,82,2964,269,319,3989,0,5,0,0,0
HU_3181,Dánszentmiklós,2118,1342,12,0,42,19,20,772,59,31,387,0,0,0,0,0
HU_1839,Dány,3303,2416,18,0,2,47,48,647,82,157,1395,0,20,0,0,0
HU_0997,Délegyháza,1896,1188,13,0,10,33,28,534,90,52,428,0,0,0,0,0
HU_2401,Diósd,4730,3806,46,0,9,186,51,1550,317,261,1385,0,1,0,0,0
HU_0480,Domony,1455,1038,8,0,5,18,13,420,48,57,465,0,4,0,0,0
HU_2964,Dömsöd,4600,2707,29,0,37,49,43,865,119,192,1368,0,5,0,0,0
HU_2536,Dunabogdány,2336,1765,21,0,6,216,13,362,84,67,992,0,4,0,0,0
HU_0958,Dunaharaszti,13231,9490,94,0,47,427,145,4006,969,503,3285,0,14,0,0,0
HU_1861,Dunakeszi,23540,17985,140,0,61,902,281,8088,1422,1170,5900,0,21,0,0,0
HU_2053,Dunavarsány,4618,3125,42,0,15,90,53,1338,320,133,1132,0,2,0,0,0
HU_2451,Ecser,2602,2003,18,0,15,107,21,849,150,95,743,0,5,0,0,0
HU_1348,Erdõkertes,4563,2982,48,0,8,129,45,1427,156,193,971,0,5,0,0,0
HU_3098,Érd,44686,32685,321,0,154,1491,644,13841,2181,2052,11981,0,20,0,0,0
HU_0912,Farmos,2856,1694,14,0,26,41,35,695,60,73,747,0,3,0,0,0
HU_0603,Felsõpakony,2190,1330,25,0,13,50,29,553,88,53,518,0,1,0,0,0
HU_3261,Fót,12737,9617,86,0,64,452,151,4210,622,589,3397,0,46,0,0,0
HU_1329,Galgagyörk,821,536,6,0,4,16,6,191,26,20,266,0,1,0,0,0
HU_1950,Galgahévíz,2025,1395,22,0,15,44,16,480,45,96,671,0,6,0,0,0
HU_2712,Galgamácsa,1529,1078,10,0,15,32,8,457,40,38,468,0,10,0,0,0
HU_0944,Gomba,2159,1315,6,0,10,28,17,648,75,50,476,0,5,0,0,0
HU_2364,Göd,12237,9502,83,0,35,439,120,3645,710,787,3674,0,9,0,0,0
HU_3255,Gödöllõ,23742,18382,131,0,77,802,197,7301,1187,1272,7398,0,17,0,0,0
HU_2562,Gyál,16083,10399,96,0,127,409,235,5173,569,444,3327,0,19,0,0,0
HU_2973,Gyömrõ,10678,7534,106,0,102,528,109,3271,509,371,2530,0,8,0,0,0
HU_0969,Halásztelek,5742,4259,29,0,13,141,93,1897,478,173,1432,0,3,0,0,0
HU_3355,Herceghalom,1081,844,7,0,4,25,12,399,48,35,313,0,1,0,0,0
HU_0984,Hernád,2773,1520,16,0,7,35,47,708,61,55,590,0,1,0,0,0
HU_1394,Hévízgyörk,2342,1678,11,0,15,57,27,628,58,72,802,0,8,0,0,0
HU_0330,Iklad,1716,1258,8,0,5,30,18,611,46,29,509,0,2,0,0,0
HU_3210,Inárcs,3128,1976,26,0,9,76,60,787,111,84,822,0,1,0,0,0
HU_2809,Ipolydamásd,293,234,6,0,2,7,10,110,3,8,88,0,0,0,0,0
HU_0497,Ipolytölgyes,227,169,4,0,6,3,5,48,8,1,93,0,1,0,0,0
HU_0780,Isaszeg,7822,5350,48,0,13,215,66,2185,251,335,2236,0,1,0,0,0
HU_1100,Jászkarajenõ,2356,1350,34,0,36,15,23,454,42,74,671,0,1,0,0,0
HU_3223,Kakucs,2051,1208,8,0,5,26,18,410,62,78,600,0,1,0,0,0
HU_3069,Kartal,4436,2861,28,0,16,58,43,1182,74,97,1359,0,4,0,0,0
HU_2782,Káva,520,340,5,0,1,2,2,152,23,19,135,0,1,0,0,0
HU_2234,Kemence,904,702,9,0,11,15,13,173,28,25,427,0,1,0,0,0
HU_3416,Kerepes,6621,4879,66,0,23,236,63,2130,336,326,1696,0,3,0,0,0
HU_1081,Kiskunlacháza,6790,4294,43,0,54,127,54,1808,226,264,1707,0,11,0,0,0
HU_3373,Kismaros,1533,1262,13,0,4,57,17,424,71,87,587,0,2,0,0,0
HU_0522,Kisnémedi,547,378,3,0,0,11,2,158,16,24,164,0,0,0,0,0
HU_2985,Kisoroszi,603,496,3,0,4,21,10,168,28,34,228,0,0,0,0,0
HU_3415,Kistarcsa,7406,5475,30,0,26,271,61,2075,309,391,2309,0,3,0,0,0
HU_3277,Kocsér,1605,1024,18,0,23,17,18,272,25,15,636,0,0,0,0,0
HU_2768,Kosd,1748,1245,14,0,10,24,19,372,40,129,635,0,2,0,0,0
HU_3136,Kóka,3301,2158,30,0,11,63,21,848,60,150,971,0,4,0,0,0
HU_2467,Kóspallag,576,410,6,0,2,13,7,168,36,26,152,0,0,0,0,0
HU_3297,Kõröstetétlen,682,494,9,0,4,8,17,231,7,5,211,0,2,0,0,0
HU_3080,Leányfalu,1999,1625,15,0,10,83,15,476,187,141,695,0,3,0,0,0
HU_2268,Letkés,878,643,5,0,1,14,11,246,31,9,326,0,0,0,0,0
HU_0914,Lórév,249,191,3,0,3,3,5,117,19,4,37,0,0,0,0,0
HU_1092,Maglód,7468,5180,85,0,24,264,121,2241,269,341,1829,0,6,0,0,0
HU_1075,Majosháza,951,704,12,0,9,15,6,321,58,30,252,0,1,0,0,0
HU_0439,Makád,1024,689,11,0,8,10,12,242,49,25,331,0,1,0,0,0
HU_0457,Márianosztra,746,515,5,0,2,8,15,236,13,15,221,0,0,0,0,0
HU_0369,Mende,3224,2136,32,0,15,54,38,922,84,83,907,0,1,0,0,0
HU_2446,Mikebuda,590,332,5,0,6,3,1,144,17,20,135,0,1,0,0,0
HU_1778,Mogyoród,3656,2752,17,0,15,117,48,776,122,190,1464,0,3,0,0,0
HU_1055,Monor,16419,10988,109,0,78,387,135,4198,484,517,5070,0,10,0,0,0
HU_1477,Nagybörzsöny,627,466,5,0,3,9,8,86,19,24,312,0,0,0,0,0
HU_1343,Nagykáta,9930,6518,107,0,77,127,84,2459,344,287,3026,0,7,0,0,0
HU_0999,Nagykovácsi,3956,3233,16,0,13,203,55,1178,353,216,1196,0,3,0,0,0
HU_1971,Nagykõrös,19804,12305,179,0,94,328,208,4514,613,456,5900,0,13,0,0,0
HU_3173,Nagymaros,3598,2685,24,0,8,104,52,901,143,174,1276,0,3,0,0,0
HU_2340,Nagytarcsa,2148,1711,21,0,13,74,13,666,81,181,662,0,0,0,0,0
HU_2303,Nyáregyháza,2722,1563,26,0,10,40,29,702,77,97,581,0,1,0,0,0
HU_2006,Nyársapát,1273,686,49,0,5,10,10,234,23,30,324,0,1,0,0,0
HU_0407,Ócsa,6856,4514,38,0,20,151,100,1660,130,216,2191,0,8,0,0,0
HU_0528,Örkény,3616,1993,29,0,5,53,54,816,82,67,886,0,1,0,0,0
HU_0854,Õrbottyán,4024,2747,28,0,10,107,42,1013,128,161,1257,0,1,0,0,0
HU_2224,Pánd,1388,858,17,0,9,22,17,437,41,46,269,0,0,0,0,0
HU_1502,Páty,4057,2923,41,0,20,123,37,1177,178,231,1113,0,3,0,0,0
HU_1868,Penc,1084,719,18,0,0,10,3,214,25,20,429,0,0,0,0,0
HU_2818,Perbál,1564,1135,2,0,4,43,11,407,54,48,565,0,1,0,0,0
HU_0418,Perõcsény,350,272,10,0,1,5,1,46,13,15,181,0,0,0,0,0
HU_0405,Pécel,9820,7133,83,0,24,309,116,2869,364,451,2873,0,44,0,0,0
HU_2184,Péteri,1467,1006,18,0,10,27,26,468,52,53,352,0,0,0,0,0
HU_0982,Pilis,8200,4697,55,0,75,196,81,1999,209,286,1790,0,6,0,0,0
HU_2960,Pilisborosjenõ,2353,1824,6,0,5,111,24,716,178,127,652,0,5,0,0,0
HU_0714,Piliscsaba,4364,3287,32,0,8,127,56,1352,241,201,1265,0,5,0,0,0
HU_3414,Pilisjászfalu,765,471,4,0,1,19,7,211,41,38,150,0,0,0,0,0
HU_0529,Pilisszántó,1700,1289,11,0,11,46,9,547,101,62,501,0,1,0,0,0
HU_1139,Pilisszentiván,3257,2439,14,0,9,116,24,839,167,115,1154,0,1,0,0,0
HU_1873,Pilisszentkereszt,1658,1268,32,0,10,70,11,455,73,71,546,0,0,0,0,0
HU_0845,Pilisszentlászló,729,528,9,0,4,22,5,125,28,28,307,0,0,0,0,0
HU_1434,Pilisvörösvár,10170,7553,72,0,41,268,73,2311,664,319,3799,0,6,0,0,0
HU_0637,Pomáz,11193,8243,50,0,54,448,128,3122,648,522,3262,0,9,0,0,0
HU_0490,Pócsmegyer,962,746,12,0,11,38,17,222,50,62,330,0,4,0,0,0
HU_2308,Pusztavacs,1178,649,3,0,1,8,5,308,12,10,302,0,0,0,0,0
HU_1558,Pusztazámor,713,504,1,0,0,6,9,191,47,29,220,0,1,0,0,0
HU_2138,Püspökhatvan,1206,889,10,0,1,61,14,228,26,30,517,0,2,0,0,0
HU_0430,Püspökszilágy,608,442,12,0,2,10,11,144,26,21,216,0,0,0,0,0
HU_1726,Ráckeve,6915,4589,41,0,34,142,64,1565,306,238,2176,0,23,0,0,0
HU_0237,Rád,1279,931,9,0,3,24,6,243,34,45,567,0,0,0,0,0
HU_0738,Solymár,6936,5687,26,0,22,303,36,1638,509,485,2661,0,7,0,0,0
HU_0684,Sóskút,2228,1633,10,0,6,53,19,672,74,116,679,0,4,0,0,0
HU_2171,Sülysáp,5929,4021,34,0,38,98,81,1533,160,207,1867,0,3,0,0,0
HU_2145,Szada,2467,1817,25,0,12,71,51,622,123,135,778,0,0,0,0,0
HU_1731,Százhalombatta,13261,10259,80,0,30,425,158,5302,696,352,3209,0,7,0,0,0
HU_1544,Szentendre,18169,14206,100,0,67,733,170,4867,1473,1193,5588,0,15,0,0,0
HU_0754,Szentlõrinckáta,1544,894,15,0,20,14,17,404,18,28,377,0,1,0,0,0
HU_2865,Szentmártonkáta,3630,2195,33,0,48,56,30,975,65,98,887,0,3,0,0,0
HU_2625,Szigetbecse,1054,784,15,0,9,27,7,278,40,38,369,0,1,0,0,0
HU_0787,Szigetcsép,1885,1295,13,0,2,34,34,607,115,30,449,0,11,0,0,0
HU_1327,Szigethalom,10226,6828,100,0,17,232,145,3293,852,228,1937,0,24,0,0,0
HU_2621,Szigetmonostor,1401,1079,9,0,5,45,12,347,72,81,508,0,0,0,0,0
HU_1518,Szigetszentmárton,1545,1130,13,0,7,37,44,529,102,41,352,0,5,0,0,0
HU_2895,Szigetszentmiklós,19879,14283,133,0,52,656,179,6170,1882,733,4417,0,61,0,0,0
HU_2211,Szigetújfalu,1724,1267,11,0,3,39,16,549,124,55,375,0,95,0,0,0
HU_2491,Szob,2219,1668,15,0,11,52,76,680,94,82,655,0,3,0,0,0
HU_0694,Szokolya,1367,940,11,0,3,36,42,309,31,65,442,0,1,0,0,0
HU_1269,Szõd,3456,2227,19,0,8,95,34,785,117,111,1053,0,5,0,0,0
HU_2886,Szõdliget,3147,2412,18,0,3,117,31,1042,149,165,882,0,5,0,0,0
HU_3196,Tahitótfalu,3560,2613,16,0,17,147,20,691,144,159,1416,0,3,0,0,0
HU_3072,Taksony,4620,3254,39,0,21,133,40,1347,417,115,1140,0,2,0,0,0
HU_2738,Tatárszentgyörgy,1335,760,7,0,18,19,15,242,20,19,420,0,0,0,0,0
HU_0833,Táborfalva,2561,1441,15,0,17,47,25,649,108,40,538,0,2,0,0,0
HU_1501,Tápióbicske,2586,1583,21,0,18,21,30,617,46,90,737,0,3,0,0,0
HU_1730,Tápiógyörgye,2750,1752,40,0,20,34,34,721,66,55,782,0,0,0,0,0
HU_0940,Tápióság,2082,1393,10,0,18,28,25,649,38,40,584,0,1,0,0,0
HU_3179,Tápiószecsõ,4863,3054,30,0,28,80,42,1401,107,114,1248,0,4,0,0,0
