gisco_id,name,registered,turnout,invalid,blank,N-VA,Open VLD,CD&V,Vooruit,VB (1979),Groen,SD&P,PTB/PVDA,PP (2009),ROSSEM,B.U.B.,PVGW,DéFI,PS,MR,LE,PTB-GO,Ecolo,R!,FPN,La Droite,WDA,LO,RW,P+,NATION,R.W.F.,FW,NWA,MGJOD,LDD,VLC,PP [Parti Pensionnés],ISLAM,CIM,VPB,GC,Égalitaires !,P-Lib,Agora Erasmus,La Lutte,MOVE
BE_44052,Oosterzele,0,9996,528,0,2711,2173,2006,906,363,1011,2,202,52,30,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_31022,Oostkamp,0,16801,832,0,4788,1788,3735,2720,683,1431,0,235,0,49,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0
BE_37010,Oostrozebeke,0,5589,363,0,1736,529,1533,585,321,237,0,68,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0
BE_71047,Opglabbeek,0,7167,451,0,2550,613,1800,643,481,349,0,196,54,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23060,Opwijk,0,9866,284,0,3169,3225,1431,646,334,627,0,92,20,12,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_64056,Oreye / Oerle,0,2535,179,0,0,0,0,0,0,0,0,0,95,0,15,0,60,911,708,205,123,117,25,0,30,24,0,0,0,4,3,0,0,0,0,22,13,0,1,0,0,0,0,0,0,0
BE_25120,Orp-Jauche,0,5743,320,0,0,0,0,0,0,0,0,0,212,0,27,0,188,1613,1952,544,158,500,85,0,59,0,0,0,0,24,31,0,17,0,0,2,0,0,0,0,0,0,0,0,0,11
BE_25121,Ottignies-Louvain-la-Neuve,0,19716,808,0,0,0,0,0,0,0,0,0,564,0,66,0,761,3503,6375,2898,706,3450,243,0,147,0,0,0,0,47,83,0,20,0,0,16,0,0,0,0,0,0,0,0,0,29
BE_24086,Oud-Heverlee,0,7812,201,0,2338,1511,1658,793,203,935,0,133,13,10,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13031,Oud-Turnhout,0,8611,316,0,3346,686,1902,777,592,744,0,171,54,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45035,Oudenaarde / Audenarde,0,20870,972,0,5705,4920,4187,2122,710,1797,7,281,101,36,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_35014,Oudenburg,0,7336,395,0,1720,1296,1478,1224,285,460,0,98,0,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0
BE_61048,Ouffet,0,1939,124,0,0,0,0,0,0,0,0,0,67,0,2,0,26,343,848,241,98,119,12,0,24,14,0,0,0,3,6,0,0,0,0,2,2,1,7,0,0,0,0,0,0,0
BE_62079,Oupeye,0,15812,885,0,0,0,0,0,0,0,0,0,1072,0,24,0,286,4946,3267,1920,1540,872,221,0,205,160,0,0,0,193,30,11,0,0,0,35,71,70,4,0,0,0,0,0,0,0
BE_23062,Overijse,0,13937,506,0,3288,4578,1798,831,386,1112,0,123,48,10,100,0,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72029,Overpelt,0,9784,561,0,3010,770,2574,1208,533,850,0,199,44,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_57064,Péruwelz,0,10706,1269,0,0,0,0,0,0,0,0,0,324,0,5,0,110,3986,2556,815,259,617,188,196,102,61,41,29,23,62,28,14,17,4,0,0,0,0,0,0,0,0,0,0,0,0
BE_84050,Paliseul,0,4269,378,0,0,0,0,0,0,0,0,0,122,0,15,0,41,841,1213,1213,62,247,83,0,41,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_57062,Pecq,0,3494,368,0,0,0,0,0,0,0,0,0,95,0,4,0,37,1244,811,423,73,249,38,53,30,22,13,1,0,16,3,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0
BE_72030,Peer,0,11677,671,0,3852,1067,3269,1211,654,614,0,207,73,48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23064,Pepingen,0,3114,103,0,874,950,684,156,91,187,0,38,3,5,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63058,Pepinster,0,6345,523,0,0,0,0,0,0,0,0,0,648,0,10,0,156,1455,1565,733,363,524,97,0,83,56,0,0,0,13,24,5,0,0,0,21,54,11,4,0,0,0,0,0,0,0
BE_25084,Perwez / Perwijs,0,5703,316,0,0,0,0,0,0,0,0,0,240,0,11,0,206,1208,1879,1001,153,526,66,0,47,0,0,0,0,13,17,0,6,0,0,1,0,0,0,0,0,0,0,0,0,13
BE_93056,Philippeville,0,6275,552,0,0,0,0,0,0,0,0,0,283,0,10,0,104,1691,1514,1039,281,370,153,0,97,0,0,0,0,59,46,20,18,0,0,0,0,0,0,38,0,0,0,0,0,0
BE_37011,Pittem,0,4961,283,0,1323,606,1501,532,252,227,0,62,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0
BE_63088,Plombières,0,5647,597,0,0,0,0,0,0,0,0,0,303,0,23,0,85,1227,1344,1115,165,475,64,0,110,41,0,0,0,20,1,5,0,0,0,49,17,4,2,0,0,0,0,0,0,0
BE_52055,Pont-à-Celles,0,11467,773,0,0,0,0,0,0,0,0,0,939,0,7,0,297,3595,2752,993,495,824,236,117,65,86,53,20,30,23,52,97,11,2,0,0,0,0,0,0,0,0,0,0,0,0
BE_33021,Poperinge,0,14328,852,0,2918,3183,3128,2221,614,855,0,148,0,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0
BE_92101,Profondeville,0,8074,475,0,0,0,0,0,0,0,0,0,329,0,19,0,198,1629,2452,1211,306,1046,144,0,117,0,0,0,0,18,57,8,17,0,0,0,0,0,0,48,0,0,0,0,0,0
BE_12029,Putte,0,12612,661,0,4655,2076,2333,925,801,742,0,274,104,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12030,Puurs,0,12413,403,0,4385,1256,3442,927,712,909,0,281,69,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53084,Quévy,0,5480,378,0,0,0,0,0,0,0,0,0,321,0,3,0,96,2146,1010,706,187,266,124,81,48,21,21,7,16,10,18,9,11,1,0,0,0,0,0,0,0,0,0,0,0,0
BE_53065,Quaregnon,0,10664,1037,0,0,0,0,0,0,0,0,0,421,0,9,0,139,5153,1043,529,543,361,610,341,81,79,70,13,102,54,21,22,30,6,0,0,0,0,0,0,0,0,0,0,0,0
BE_53068,Quiévrain,0,4106,451,0,0,0,0,0,0,0,0,0,113,0,3,0,51,1618,988,258,103,145,151,85,27,27,18,5,12,24,10,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0
BE_63061,Raeren,0,3784,623,0,0,0,0,0,0,0,0,0,85,0,14,0,18,404,996,878,31,536,24,0,81,19,0,0,0,16,4,4,0,0,0,10,6,32,3,0,0,0,0,0,0,0
BE_25122,Ramillies,0,4119,195,0,0,0,0,0,0,0,0,0,202,0,16,0,167,984,1473,434,83,423,41,0,38,0,0,0,0,18,14,0,6,0,0,2,0,0,0,0,0,0,0,0,0,23
BE_11035,Ranst,0,13591,414,0,6261,1477,2143,773,861,1192,0,305,127,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13035,Ravels,0,7611,416,0,2736,605,2378,408,487,416,0,92,50,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25123,Rebecq,0,6671,388,0,0,0,0,0,0,0,0,0,338,0,36,0,343,1581,2065,723,224,691,118,0,69,0,0,0,0,32,38,0,10,0,0,3,0,0,0,0,0,0,0,0,0,12
BE_64063,Remicourt,0,4403,257,0,0,0,0,0,0,0,0,0,293,0,9,0,88,1468,939,479,299,319,61,0,91,49,0,0,0,10,5,1,0,0,0,6,22,4,3,0,0,0,0,0,0,0
BE_45041,Ronse / Renaix,0,16416,1568,0,3407,2554,3076,3508,815,955,11,315,72,43,80,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_83044,Rendeux,0,1750,134,0,0,0,0,0,0,0,0,0,77,0,15,0,31,387,407,470,65,101,30,0,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13036,Retie,0,7559,373,0,2863,683,2121,491,394,453,0,104,52,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23101,Sint-Genesius-Rode / Rhode-Saint-Genèse,0,10301,1058,0,1178,1034,123,61,42,243,0,97,93,3,14,0,319,605,2999,397,0,359,42,0,15,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,5,1,3,2,1,0
BE_73066,Riemst,0,10298,670,0,3031,1362,3153,932,486,472,0,110,56,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13037,Rijkevorsel,0,7977,433,0,3415,1010,1467,528,459,460,0,128,45,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25091,Rixensart,0,14723,525,0,0,0,0,0,0,0,0,0,439,0,107,0,899,2592,5914,1610,318,1905,145,0,108,0,0,0,0,31,74,0,20,0,0,20,0,0,0,0,0,0,0,0,0,16
BE_91114,Rochefort,0,8160,611,0,0,0,0,0,0,0,0,0,250,0,25,0,153,2182,2790,857,246,742,123,0,71,0,0,0,0,21,37,17,10,0,0,0,0,0,0,25,0,0,0,0,0,0
BE_36015,Roeselare / Roulers,0,41848,2247,0,13131,4359,8498,6336,2230,3213,0,658,0,179,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,0,0,0,0,0,0,0,0,0,0,0
BE_23097,Roosdaal,0,8048,308,0,2793,1580,1861,528,409,439,0,80,13,5,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24094,Rotselaar,0,11608,451,0,3434,2154,2278,1342,387,1215,0,263,20,39,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_85047,Rouvroy,0,1341,128,0,0,0,0,0,0,0,0,0,62,0,8,0,7,259,208,473,31,120,31,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_37012,Ruiselede,0,3847,218,0,1018,532,1121,340,191,246,0,55,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0
BE_57072,Rumes,0,3558,363,0,0,0,0,0,0,0,0,0,103,0,0,0,40,1345,502,798,83,156,55,32,19,11,13,4,2,23,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
BE_11037,Rumst,0,10662,308,0,4081,864,1919,1587,704,789,0,270,97,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_64065,Saint-Georges-sur-Meuse,0,3993,270,0,0,0,0,0,0,0,0,0,267,0,6,0,70,1271,920,448,273,295,49,0,47,26,0,0,0,13,10,0,0,0,0,4,23,1,0,0,0,0,0,0,0,0
BE_53070,Saint-Ghislain,0,14278,1204,0,0,0,0,0,0,0,0,0,534,0,8,0,303,6085,2325,1250,682,677,592,227,88,75,54,20,42,44,28,21,16,3,0,0,0,0,0,0,0,0,0,0,0,0
BE_21013,Saint-Gilles / Sint-Gillis,0,16620,1042,0,265,296,131,317,111,0,0,1240,167,0,0,0,780,5109,2149,1094,0,2726,478,0,50,0,0,0,0,39,0,0,0,0,0,0,0,363,0,0,175,35,33,13,7,0
BE_84059,Saint-Hubert,0,3917,324,0,0,0,0,0,0,0,0,0,154,0,13,0,55,1180,727,1073,71,218,48,0,47,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_21014,Saint-Josse-ten-Noode / Sint-Joost-ten-Node,0,9491,562,0,170,137,101,197,85,0,0,388,65,0,0,0,331,4230,694,1060,0,853,207,0,19,0,0,0,0,14,0,0,0,0,0,0,0,283,0,0,21,50,14,7,3,0
BE_85034,Saint-Léger,0,2240,98,0,0,0,0,0,0,0,0,0,157,0,11,0,66,491,435,689,40,190,35,0,20,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62093,Saint-Nicolas,0,12336,800,0,0,0,0,0,0,0,0,0,576,0,12,0,217,5201,1680,811,1449,588,242,0,178,153,0,0,0,43,20,31,0,0,0,31,46,233,25,0,0,0,0,0,0,0
BE_82038,Sainte-Ode,0,1668,125,0,0,0,0,0,0,0,0,0,41,0,8,0,31,272,499,548,27,84,18,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92137,Sambreville,0,12314,965,0,0,0,0,0,0,0,0,0,495,0,27,0,302,3585,3826,1035,595,752,326,0,167,0,0,0,0,60,70,44,20,0,0,0,0,0,0,45,0,0,0,0,0,0
BE_63067,Sankt Vith / Saint-Vith,0,6229,1315,0,0,0,0,0,0,0,0,0,118,0,13,0,30,572,1648,1510,68,733,64,0,90,16,0,0,0,13,1,11,0,0,0,3,14,9,1,0,0,0,0,0,0,0
BE_21015,Schaerbeek / Schaarbeek,0,51956,3325,0,890,1028,640,911,426,0,0,2579,689,0,0,0,4800,15337,7411,4918,0,5637,1227,0,147,0,0,0,0,160,0,0,0,0,0,0,0,1337,0,0,176,167,83,46,22,0
BE_11038,Schelle,0,5770,231,0,2366,466,974,588,424,482,0,181,51,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24134,Scherpenheuvel-Zichem / Montaigu-Zichem,0,16894,1041,0,4642,3992,2619,2038,1223,853,0,321,24,98,24,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11039,Schilde,0,13386,271,0,7071,1842,1726,570,699,840,0,242,97,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11040,Schoten,0,23433,717,0,10985,1883,2634,2069,1996,1976,0,812,290,55,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_52063,Seneffe,0,7199,449,0,0,0,0,0,0,0,0,0,301,0,2,0,195,2527,2048,555,265,446,136,77,38,34,18,8,6,33,24,18,16,3,0,0,0,0,0,0,0,0,0,0,0,0
BE_62096,Seraing,0,35916,2358,0,0,0,0,0,0,0,0,0,1691,0,47,0,692,13849,4567,2173,5852,2022,702,0,623,514,0,0,0,160,66,70,0,0,0,64,181,269,16,0,0,0,0,0,0,0
BE_55039,Silly / Opzullik,0,5639,297,0,0,0,0,0,0,0,0,0,235,0,4,0,120,1430,1960,881,97,377,78,54,32,15,15,6,4,12,13,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0
BE_12034,Sint-Amands,0,5793,185,0,2008,600,1405,606,310,478,0,131,50,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_46020,Sint-Gillis-Waas,0,13609,595,0,4974,1479,2875,1125,984,1120,13,285,96,36,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12035,Sint-Katelijne-Waver,0,14458,490,0,5790,1734,2936,995,998,1028,0,288,150,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_43014,Sint-Laureins,0,4963,302,0,1205,1143,1201,386,213,345,3,111,34,12,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_41063,Sint-Lievens-Houtem,0,7336,415,0,2314,1821,1156,718,360,373,11,88,47,23,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44064,Sint-Martens-Latem,0,6240,148,0,2306,1934,804,358,136,441,0,54,47,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_46021,Sint-Niklaas / Saint-Nicolas,0,49621,2154,0,16651,5104,8440,6557,3835,4689,29,1431,514,117,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23077,Sint-Pieters-Leeuw,0,19777,1274,0,4679,4849,2383,2193,864,1312,0,260,233,39,206,0,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71053,Sint-Truiden / Saint-Trond,0,29108,1853,0,8145,4373,5710,5658,1356,1365,0,369,175,60,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56088,Sivry-Rance,0,3389,307,0,0,0,0,0,0,0,0,0,273,0,3,0,50,861,772,602,103,190,45,57,33,21,5,9,12,9,9,9,18,1,0,0,0,0,0,0,0,0,0,0,0,0
BE_55040,Soignies / Zinnik,0,16940,1045,0,0,0,0,0,0,0,0,0,658,0,10,0,331,6329,3742,2129,665,1147,286,156,103,95,52,18,12,83,49,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92114,Sombreffe,0,5377,343,0,0,0,0,0,0,0,0,0,228,0,15,0,174,1345,1328,1019,187,473,108,0,44,0,0,0,0,17,25,37,8,0,0,0,0,0,0,26,0,0,0,0,0,0
BE_91120,Somme-Leuze,0,3599,306,0,0,0,0,0,0,0,0,0,123,0,12,0,86,639,1478,372,128,293,52,0,39,0,0,0,0,12,29,8,5,0,0,0,0,0,0,17,0,0,0,0,0,0
BE_62099,Soumagne,0,10796,624,0,0,0,0,0,0,0,0,0,664,0,10,0,197,3255,2493,1465,728,677,190,0,175,126,0,0,0,35,25,11,0,0,0,28,50,43,0,0,0,0,0,0,0,0
BE_63072,Spa,0,6547,539,0,0,0,0,0,0,0,0,0,536,0,11,0,188,1433,2047,689,289,516,87,0,73,52,0,0,0,6,20,0,0,0,0,15,30,11,5,0,0,0,0,0,0,0
BE_62100,Sprimont,0,9477,443,0,0,0,0,0,0,0,0,0,409,0,7,0,262,1970,3447,1245,455,835,116,0,95,72,0,0,0,18,24,7,0,0,0,19,34,7,12,0,0,0,0,0,0,0
BE_11044,Stabroek,0,12793,530,0,5499,1198,1481,1423,1351,657,0,426,171,41,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_36019,Staden,0,8070,598,0,2042,1383,2030,956,336,361,0,77,0,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0
BE_63073,Stavelot,0,4712,369,0,0,0,0,0,0,0,0,0,283,0,6,0,60,871,1480,864,163,395,54,0,61,46,0,0,0,11,19,2,0,0,0,4,22,2,0,0,0,0,0,0,0,0
BE_23081,Steenokkerzeel,0,7905,289,0,2844,1884,978,748,389,510,0,95,18,19,20,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_46024,Stekene,0,12665,623,0,4801,1404,2282,1220,992,863,5,293,116,37,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63075,Stoumont,0,2086,118,0,0,0,0,0,0,0,0,0,91,0,3,0,27,379,704,303,104,268,16,0,15,23,0,0,0,8,9,0,0,0,0,6,10,1,1,0,0,0,0,0,0,0
BE_84068,Tellin,0,1675,117,0,0,0,0,0,0,0,0,0,54,0,11,0,39,411,391,447,48,102,30,0,21,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_46025,Temse / Tamise,0,20005,807,0,7036,2364,3344,2617,1622,1445,10,512,167,49,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_83049,Tenneville,0,1965,108,0,0,0,0,0,0,0,0,0,76,0,6,0,22,332,398,832,51,101,26,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23086,Ternat,0,10940,411,0,3494,2961,1774,859,505,702,0,121,15,15,32,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24104,Tervuren,0,11405,381,0,2928,3162,1717,829,253,1141,0,199,42,18,109,0,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71057,Tessenderlo,0,13297,773,0,4292,1308,2542,2389,922,671,0,239,115,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63076,Theux,0,8236,550,0,0,0,0,0,0,0,0,0,690,0,5,0,156,1773,2704,958,284,799,82,0,75,54,0,0,0,16,25,2,0,0,0,14,45,1,3,0,0,0,0,0,0,0
BE_63089,Thimister-Clermont,0,3807,174,0,0,0,0,0,0,0,0,0,251,0,4,0,63,566,1276,845,120,408,23,0,31,11,0,0,0,2,2,0,0,0,0,17,9,2,3,0,0,0,0,0,0,0
BE_56078,Thuin,0,9948,647,0,0,0,0,0,0,0,0,0,520,0,6,0,248,3773,2433,939,347,494,174,106,76,40,21,19,25,13,36,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_37015,Tielt,0,14553,817,0,3609,1564,4014,2295,617,937,0,287,0,52,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0
BE_24135,Tielt-Winge,0,7832,372,0,2143,2001,1357,858,382,509,0,146,9,34,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24107,Tienen / Tirlemont,0,25067,1572,0,6141,6003,3326,3790,1371,1990,0,493,48,138,77,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_61081,Tinlot,0,1754,101,0,0,0,0,0,0,0,0,0,95,0,0,0,50,375,545,249,104,174,13,0,20,13,0,0,0,1,2,0,0,0,0,6,4,0,2,0,0,0,0,0,0,0
BE_85039,Tintigny,0,2775,253,0,0,0,0,0,0,0,0,0,83,0,8,0,30,553,978,590,40,190,33,0,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73083,Tongeren / Tongres,0,24826,1682,0,5635,4547,4412,4740,1556,1573,0,395,179,54,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_31033,Torhout,0,15073,841,0,3555,1416,4074,2643,572,1193,0,220,0,60,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0
BE_57081,Tournai / Doornik,0,43293,3782,0,0,0,0,0,0,0,0,0,1377,0,32,0,633,14924,11272,3782,1268,3543,799,483,318,201,137,64,37,474,64,34,49,20,0,0,0,0,0,0,0,0,0,0,0,0
BE_24109,Tremelo,0,10590,529,0,3367,2439,1515,1163,626,667,0,202,18,44,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63086,Trois-Ponts,0,1663,126,0,0,0,0,0,0,0,0,0,103,0,1,0,28,379,480,279,55,137,23,0,15,13,0,0,0,2,12,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0
BE_62122,Trooz,0,5274,273,0,0,0,0,0,0,0,0,0,359,0,16,0,111,1466,1338,476,385,460,80,0,71,63,0,0,0,23,23,13,0,0,0,75,31,10,1,0,0,0,0,0,0,0
BE_25105,Tubize / Tubeke,0,13873,649,0,0,0,0,0,0,0,0,0,485,0,31,0,747,2872,5848,1131,306,1296,193,0,144,0,0,0,0,54,50,0,28,0,0,16,0,0,0,0,0,0,0,0,0,23
BE_13040,Turnhout,0,27430,1230,0,8992,2074,4665,3980,1990,3046,0,1077,251,88,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_21016,Uccle / Ukkel,0,37947,1393,0,648,739,333,217,224,0,0,1020,576,0,0,0,4551,6011,14642,2627,0,3887,491,0,161,0,0,0,0,64,0,0,0,0,0,0,0,181,0,0,73,24,51,25,9,0
BE_82036,Vaux-sur-Sûre,0,3626,245,0,0,0,0,0,0,0,0,0,103,0,8,0,49,523,1088,1326,38,165,38,0,33,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_61063,Verlaine,0,2774,124,0,0,0,0,0,0,0,0,0,134,0,2,0,53,693,921,371,147,217,26,0,31,22,0,0,0,8,4,1,0,0,0,8,4,4,4,0,0,0,0,0,0,0
BE_63079,Verviers,0,31229,2730,0,0,0,0,0,0,0,0,0,2667,0,70,0,574,8229,6643,4531,1612,2404,439,0,303,193,0,0,0,81,81,11,0,0,0,107,199,340,15,0,0,0,0,0,0,0
BE_38025,Veurne / Furnes,0,8463,397,0,2496,915,1515,1912,249,492,0,91,0,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0
BE_82032,Vielsalm,0,5082,436,0,0,0,0,0,0,0,0,0,238,0,9,0,47,955,801,1752,186,488,77,0,61,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25107,Villers-la-Ville,0,7031,303,0,0,0,0,0,0,0,0,0,287,0,17,0,233,1236,3089,673,193,764,94,0,51,0,0,0,0,28,34,0,13,0,0,4,0,0,0,0,0,0,0,0,0,12
